ex_name,run_id,bottleneck_tput,q_size,scheme_a,scheme_b,rtprop_a,rtprop_b,runtime,loss,interval_fairness,time_to_max_fairness,delay,throughput,duration,throughput_rsd1,throughput_rsd2,throughput_rsd3,throughput_rsd4,throughput_rsd5,throughput_rsd6,95percentile_bottleneck_delay,bottleneck_rtprop,converged_tput,flow_data,group_interval_fairness,group_overall_fairness,mean_bottleneck_delay,overall_fairness,scheme_a_tput,scheme_b_tput
3xvegas100ms_3xcubic50ms_queue248584B,1,12,248584,vegas,cubic,200,100,90,0.006432688925832375,0.57227178940762,0.5,,11.838194744478207,89869.51599999999,1.5425780185134121,1.1977393449656764,1.0346927549078395,0.18637937167931085,0.15695490527507494,0.23090067030259748,188.053,50.0,12.000011,"{1: {'delay': 187.316, 'loss': 0.01401126758368998, 'tput': 2.433814120555936}, 'all': {'delay': 188.053, 'loss': 0.006432688925832375, 'tput': 11.838194744478207}, 3: {'delay': 186.353, 'loss': 0.008481247505783718, 'tput': 0.5455352677277877}, 4: {'delay': 188.215, 'loss': 0.0043833905400587625, 'tput': 3.571267613188824}, 5: {'delay': 188.19, 'loss': 0.00360241816475948, 'tput': 3.7064096651174943}, 6: {'delay': 188.372, 'loss': 0.0051308040339339556, 'tput': 3.5942789722416775}, 2: {'delay': 186.793, 'loss': 0.00222709543697841, 'tput': 0.5072447193566619}}",0.5812516346751309,0.5821826665115291,144.08448676538586,0.5819180945618384,0.9170625,11.0829485
3xvegas100ms_3xcubic50ms_queue184234B,1,12,184234,vegas,cubic,200,100,90,0.006068736415640208,0.548487041983146,0.5,,11.830920088204955,89870.688,1.5238090801321744,1.145605315501167,0.8955171669606871,0.2786386197855828,0.19217856555294865,0.23114317709280013,145.561,50.0,12.0,"{1: {'delay': 143.303, 'loss': 0.012946953217892077, 'tput': 2.346227161346539}, 'all': {'delay': 145.561, 'loss': 0.006068736415640208, 'tput': 11.830920088204955}, 3: {'delay': 144.733, 'loss': 0.013276859319330314, 'tput': 0.42505471833828884}, 4: {'delay': 145.817, 'loss': 0.003390696577749708, 'tput': 3.6769258566633956}, 5: {'delay': 145.689, 'loss': 0.004303968120454971, 'tput': 4.294102067878848}, 6: {'delay': 145.93, 'loss': 0.005038068853952193, 'tput': 2.8503116146574925}, 2: {'delay': 144.173, 'loss': 0.0018221859644709237, 'tput': 0.6974152084860633}}",0.5857401621145432,0.5864302797057849,115.5109830956035,0.5698289080968457,0.9613125,11.0386875
3xvegas100ms_3xcubic50ms_queue610635B,1,12,610635,vegas,cubic,200,100,90,0.006732631066515116,0.582984454981131,62.5,,11.838508147171023,89875.24600000001,1.3842001389378629,1.1374539158132146,1.2146480808031628,0.2226842573367777,0.32800984354555546,0.3082324437538584,429.725,50.0,12.000011,"{1: {'delay': 427.502, 'loss': 0.0015340274125584807, 'tput': 2.786630203073298}, 'all': {'delay': 429.725, 'loss': 0.006732631066515116, 'tput': 11.838508147171023}, 3: {'delay': 425.014, 'loss': 0.00465531624701232, 'tput': 0.48256742936630487}, 4: {'delay': 429.878, 'loss': 0.005591589751982817, 'tput': 4.795312253898251}, 5: {'delay': 430.303, 'loss': 0.011974762229297609, 'tput': 2.5739378722730737}, 6: {'delay': 430.299, 'loss': 0.00892015339433494, 'tput': 3.340370393373768}, 2: {'delay': 428.842, 'loss': 0.02307953242656413, 'tput': 0.258779798517486}}",0.5532701754291964,0.5859610420613379,348.0624743394566,0.5457722663584181,0.9564375,11.0435735
3xvegas100ms_3xcubic50ms_queue101196B,1,12,101196,vegas,cubic,200,100,90,0.006055581734775273,0.646204858772979,17.5,,11.483998776396522,89872.25200000001,1.272213799187708,1.206808437468378,0.5604974871653523,0.1952087349827017,0.20399965321903774,0.23751251190274336,89.902,50.0,11.996625,"{1: {'delay': 89.726, 'loss': 0.010756488654274587, 'tput': 1.4491634470724528}, 'all': {'delay': 89.902, 'loss': 0.006055581734775273, 'tput': 11.483998776396522}, 3: {'delay': 89.293, 'loss': 0.006632693404137524, 'tput': 0.7654268392565073}, 4: {'delay': 89.908, 'loss': 0.003292570719120702, 'tput': 4.219277288716834}, 5: {'delay': 89.709, 'loss': 0.0032830407961592645, 'tput': 3.3380405573662184}, 6: {'delay': 90.175, 'loss': 0.004328968963024149, 'tput': 2.767814982127452}, 2: {'delay': 90.104, 'loss': 0.016415656776397114, 'tput': 1.3223580454935941}}",0.669916262847427,0.6694999097923414,66.53503986328602,0.6544696631793259,1.783875,10.21275
3xvegas100ms_3xcubic50ms_queue823920B,1,12,823920,vegas,cubic,200,100,90,0.009153217211678388,0.5360165558109202,54.5,,11.838235184644832,89869.209,1.3143597990695106,1.5970687887270352,1.375505556182584,0.30273005789191804,0.4309212099654718,0.4410756969634437,570.329,50.0,12.000389039370079,"{1: {'delay': 544.373, 'loss': 0.002433549181574679, 'tput': 2.738790448730366}, 'all': {'delay': 570.329, 'loss': 0.009153217211678388, 'tput': 11.838235184644832}, 3: {'delay': 560.478, 'loss': 0.010083019175816332, 'tput': 0.4294160713390193}, 4: {'delay': 570.655, 'loss': 0.00974587552227446, 'tput': 5.482350309176654}, 5: {'delay': 571.158, 'loss': 0.010404019300662926, 'tput': 2.9650473026100905}, 6: {'delay': 571.424, 'loss': 0.018758685893894955, 'tput': 2.057869230019846}, 2: {'delay': 540.048, 'loss': 0.004091202913663827, 'tput': 0.4142719314637783}}",0.5300152297268054,0.5797641838191115,416.95913676707755,0.4840693776542518,0.8917795275590551,11.108609511811023
3xvegas100ms_3xcubic50ms_queue335410B,1,12,335410,vegas,cubic,200,100,90,0.0060759105884243825,0.5672216489588139,2.0,,11.838289891225546,89873.86200000001,1.4644272968004381,1.0432441908543626,1.1867787752125236,0.25563143474823036,0.21211511655987572,0.36169192942849243,245.384,50.0,11.9998235,"{1: {'delay': 239.723, 'loss': 0.010372929570423794, 'tput': 2.4608406236867886}, 'all': {'delay': 245.384, 'loss': 0.0060759105884243825, 'tput': 11.838289891225546}, 3: {'delay': 239.98, 'loss': 0.003670463353176223, 'tput': 0.6545146584863938}, 4: {'delay': 246.08, 'loss': 0.004996742927684705, 'tput': 3.7094766703864543}, 5: {'delay': 245.831, 'loss': 0.005221073256530762, 'tput': 3.7650572845192576}, 6: {'delay': 246.506, 'loss': 0.005521092126006488, 'tput': 3.006584802407784}, 2: {'delay': 241.258, 'loss': 0.002554755507059303, 'tput': 0.6634189646101799}}",0.5990332600372776,0.6076597360564289,192.48794316259554,0.5993150961579615,1.1788125,10.821011
3xvegas100ms_3xcubic50ms_queue452563B,1,12,452563,vegas,cubic,200,100,90,0.011021651789519082,0.522802606893669,5.5,,11.83761150522841,89869.889,1.475554752506803,1.348661877182649,1.5352598219021374,0.24675531246954696,0.3389477293539428,0.27123541911508026,323.117,50.0,12.0001985,"{1: {'delay': 324.239, 'loss': 0.030429012778904196, 'tput': 2.431487926371298}, 'all': {'delay': 323.117, 'loss': 0.011021651789519082, 'tput': 11.83761150522841}, 3: {'delay': 314.399, 'loss': 0.004796830844557065, 'tput': 0.40602817788188206}, 4: {'delay': 322.617, 'loss': 0.004182464745922654, 'tput': 4.545942073410505}, 5: {'delay': 323.437, 'loss': 0.007582463753593172, 'tput': 3.0670268541334664}, 6: {'delay': 323.142, 'loss': 0.007613321532562334, 'tput': 3.334427036974372}, 2: {'delay': 313.147, 'loss': 0.0032563366502137425, 'tput': 0.5198420698090525}}",0.5499312862320427,0.5719367369405642,247.3228195116449,0.5554627524320532,0.80925,11.1909485
3xvegas100ms_3xcubic50ms_queue1111701B,1,12,1111701,vegas,cubic,200,100,90,0.01312322285516454,0.5257366620924374,4.5,,11.837876736483055,89875.985,1.1610181710594603,1.4340234551014852,1.3387070296833488,0.5551504645553692,0.426856368162815,0.6048156838048295,762.412,50.0,12.000011086614174,"{1: {'delay': 741.494, 'loss': 0.0021286557428609187, 'tput': 3.395525180299213}, 'all': {'delay': 762.412, 'loss': 0.01312322285516454, 'tput': 11.837876736483055}, 3: {'delay': 758.37, 'loss': 0.007905775689070249, 'tput': 0.7025554812002149}, 4: {'delay': 763.42, 'loss': 0.019846358407085263, 'tput': 2.63933335765033}, 5: {'delay': 763.102, 'loss': 0.01457054124818502, 'tput': 3.9715039576465254}, 6: {'delay': 763.499, 'loss': 0.023585281009537273, 'tput': 3.1778003190695205}, 2: {'delay': 753.677, 'loss': 0.0028900270396434724, 'tput': 0.34353091829850974}}",0.6142110757045496,0.6551697241521574,623.7480242576657,0.630700239170981,1.6471181102362205,10.352892976377953
3xvegas100ms_3xcubic50ms_queue75000B,1,12,75000,vegas,cubic,200,100,90,0.0064791732705893335,0.6934405710098474,0.0,,11.342730449289407,89873.31899999999,0.9621617558064548,1.0219433480947537,0.7575405528614316,0.24768862176463835,0.22876597129873186,0.25992490876459656,72.028,50.0,11.98325581395349,"{1: {'delay': 71.165, 'loss': 0.009629412338182375, 'tput': 1.620599477091765}, 'all': {'delay': 72.028, 'loss': 0.0064791732705893335, 'tput': 11.342730449289407}, 3: {'delay': 72.36, 'loss': 0.0153145379206866, 'tput': 1.0438048841860268}, 4: {'delay': 72.031, 'loss': 0.003505805350313196, 'tput': 3.2333957123066495}, 5: {'delay': 72.073, 'loss': 0.003870100787476738, 'tput': 3.4023665204788864}, 6: {'delay': 72.123, 'loss': 0.0038309151059325863, 'tput': 2.981927297378908}, 2: {'delay': 72.243, 'loss': 0.011960118882230253, 'tput': 1.3791355344967768}}",0.7289218043074838,0.7289315914723874,53.24190061439232,0.7267815032315887,2.3378604651162793,9.64539534883721
3xvegas100ms_3xcubic50ms_queue136542B,1,12,136542,vegas,cubic,200,100,90,0.005020050034816204,0.5962391787346374,1.5,,11.803761971310783,89867.352,1.5582365926247763,0.8482639716504906,0.8608947413675685,0.23526141029142972,0.2153351074809227,0.23304460362635684,113.23,50.0,12.0,"{1: {'delay': 111.568, 'loss': 0.011343621127108405, 'tput': 2.2600830114661377}, 'all': {'delay': 113.23, 'loss': 0.005020050034816204, 'tput': 11.803761971310783}, 3: {'delay': 113.24, 'loss': 0.009048640666280194, 'tput': 0.7415029148679897}, 4: {'delay': 113.254, 'loss': 0.003568701321472023, 'tput': 2.954961378611474}, 5: {'delay': 113.429, 'loss': 0.003584370281699223, 'tput': 3.8187473837014045}, 6: {'delay': 113.428, 'loss': 0.0025844678876451033, 'tput': 3.784393021678351}, 2: {'delay': 112.499, 'loss': 0.0014683957189411956, 'tput': 0.7693164759561791}}",0.6196615311133827,0.6236789270576609,87.71386421065728,0.618062499679878,1.3393125,10.6606875
3xvegas100ms_3xcubic75ms_queue1500000B,1,12,1500000,vegas,cubic,200,150,90,0.014210453420060998,0.46520757729426193,15.5,,11.838609328737416,89864.401,1.0486585503874004,1.2814345286743958,1.5091073220214348,0.5057432390799833,0.7490984254096071,0.8442015709529318,1020.527,50.0,12.000022173228345,"{1: {'delay': 988.706, 'loss': 0.0031073311735184683, 'tput': 3.776783756814639}, 'all': {'delay': 1020.527, 'loss': 0.014210453420060998, 'tput': 11.838609328737416}, 3: {'delay': 1015.626, 'loss': 0.00883192262450716, 'tput': 0.6105236063219514}, 4: {'delay': 1021.053, 'loss': 0.015953753379208124, 'tput': 4.43345353740567}, 5: {'delay': 1021.73, 'loss': 0.021400987108062708, 'tput': 2.6072992344832673}, 6: {'delay': 1021.733, 'loss': 0.03184607994135458, 'tput': 2.0993652676571943}, 2: {'delay': 988.923, 'loss': 0.004732224067654833, 'tput': 0.3897137897532131}}",0.60066276884887,0.7064196360038139,791.1812062187036,0.6045617177344336,2.132031496062992,9.867990677165354
3xvegas100ms_3xcubic75ms_queue248584B,1,12,248584,vegas,cubic,200,150,90,0.00608985148568153,0.49823785805109827,2.5,,11.833625844780642,89867.708,1.6423961461014167,1.351478094678268,1.1169026580397734,0.2200554055515889,0.35721651592708537,0.24402173610941977,188.18,50.0,12.0,"{1: {'delay': 187.509, 'loss': 0.014742964131129077, 'tput': 2.1344712816346765}, 'all': {'delay': 188.18, 'loss': 0.00608985148568153, 'tput': 11.833625844780642}, 3: {'delay': 186.26, 'loss': 0.009342293630958065, 'tput': 0.44690405170246}, 4: {'delay': 188.288, 'loss': 0.003662775828508158, 'tput': 5.450180763729965}, 5: {'delay': 188.681, 'loss': 0.006198841968393487, 'tput': 2.5944802924112156}, 6: {'delay': 188.48, 'loss': 0.0030806914418884945, 'tput': 2.9963811132690608}, 2: {'delay': 184.693, 'loss': 0.0015783103481241678, 'tput': 0.6273603445550424}}",0.5589076083734832,0.5660910605588649,141.8516725373168,0.5107763736483723,0.747,11.253
3xvegas100ms_3xcubic75ms_queue184234B,1,12,184234,vegas,cubic,200,150,90,0.00586388120876058,0.5765004315450424,1.0,,11.816450919940742,89872.20199999999,1.4182078661282167,1.1102671042992627,0.8149774819960341,0.26323505688301196,0.2012423318761593,0.2593738606227136,145.113,50.0,12.000011,"{1: {'delay': 141.886, 'loss': 0.011070737867841962, 'tput': 2.5066591569483796}, 'all': {'delay': 145.113, 'loss': 0.00586388120876058, 'tput': 11.816450919940742}, 3: {'delay': 145.568, 'loss': 0.013381495905262275, 'tput': 0.48795238252155176}, 4: {'delay': 145.476, 'loss': 0.004052007899578491, 'tput': 3.943919094998183}, 5: {'delay': 145.177, 'loss': 0.00468600392433538, 'tput': 3.101133321345786}, 6: {'delay': 145.548, 'loss': 0.0037172504921285654, 'tput': 3.4773446680901534}, 2: {'delay': 143.112, 'loss': 0.0025424776301083973, 'tput': 0.7222979948097292}}",0.6045158058040766,0.606860907172954,110.26674030889515,0.5973360099690822,1.17075,10.829261
3xvegas100ms_3xcubic75ms_queue610635B,1,12,610635,vegas,cubic,200,150,90,0.007633183152879863,0.5700828491969203,61.5,,11.83882486511791,89871.828,1.3622784390127283,1.2913462742763684,1.440439395893358,0.2713111919314872,0.36019936509317796,0.27789401108612116,429.281,50.0,12.0,"{1: {'delay': 424.632, 'loss': 0.0009606972942250991, 'tput': 2.919180755419885}, 'all': {'delay': 429.281, 'loss': 0.007633183152879863, 'tput': 11.83882486511791}, 3: {'delay': 416.0, 'loss': 0.008592533470304642, 'tput': 0.4181872591759048}, 4: {'delay': 429.636, 'loss': 0.007744467480364281, 'tput': 4.650907759863076}, 5: {'delay': 429.665, 'loss': 0.012393542960007164, 'tput': 2.7585210614693514}, 6: {'delay': 429.943, 'loss': 0.009636700570112566, 'tput': 3.2324398583559373}, 2: {'delay': 428.559, 'loss': 0.023333601448428554, 'tput': 0.24425878687590957}}",0.5459607997023151,0.5777328504223248,336.93455209977895,0.5431093993924526,0.8704251968503937,11.129574803149607
3xvegas100ms_3xcubic75ms_queue101196B,1,12,101196,vegas,cubic,200,150,90,0.0064624849095922254,0.6826039179626147,62.5,,11.373072306358177,89866.52299999999,1.3291431623880987,1.242836470292616,0.6117979527790101,0.3081817176762351,0.25501889433804664,0.30827781903841156,89.969,50.0,11.968875,"{1: {'delay': 89.492, 'loss': 0.010471613839506011, 'tput': 1.2750382944649334}, 'all': {'delay': 89.969, 'loss': 0.0064624849095922254, 'tput': 11.373072306358177}, 3: {'delay': 89.618, 'loss': 0.007158306206887732, 'tput': 0.7504311591762454}, 4: {'delay': 90.042, 'loss': 0.004691466165496316, 'tput': 4.249970248289195}, 5: {'delay': 90.033, 'loss': 0.0030716863747694, 'tput': 3.737612168017538}, 6: {'delay': 90.068, 'loss': 0.004297404101892721, 'tput': 2.4021260079827895}, 2: {'delay': 89.838, 'loss': 0.017670568737187975, 'tput': 1.328760995130855}}",0.6906071790251874,0.6672128069190217,65.25740375427021,0.6401054118087554,1.758,10.210875
3xvegas100ms_3xcubic75ms_queue823920B,1,12,823920,vegas,cubic,200,150,90,0.01608021490358258,0.5285177893071205,5.0,,11.838118567331302,89874.149,1.273870488248907,1.0167820239989038,1.2365229971955365,0.4358790992960461,0.44201041091212956,0.4074398564557039,570.672,50.0,12.000011086614172,"{1: {'delay': 562.509, 'loss': 0.022514750985154874, 'tput': 3.077771523386235}, 'all': {'delay': 570.672, 'loss': 0.01608021490358258, 'tput': 11.838118567331302}, 3: {'delay': 563.467, 'loss': 0.006643071719068416, 'tput': 0.4293766810922875}, 4: {'delay': 571.298, 'loss': 0.01484133969528545, 'tput': 3.9770580632345816}, 5: {'delay': 571.26, 'loss': 0.013036068779820775, 'tput': 2.8379241419621697}, 6: {'delay': 571.203, 'loss': 0.01623841894787792, 'tput': 3.3734142958869415}, 2: {'delay': 560.305, 'loss': 0.0033462324397157683, 'tput': 0.5070179465165731}}",0.5751487222256649,0.6098496752328516,453.04834257327485,0.5939996846744114,1.2009448818897637,10.799066204724408
