ex_name,run_id,bottleneck_tput,q_size,scheme_a,scheme_b,rtprop_a,rtprop_b,runtime,loss,interval_fairness,time_to_max_fairness,delay,throughput,duration,throughput_rsd1,throughput_rsd2,throughput_rsd3,throughput_rsd4,throughput_rsd5,throughput_rsd6,95percentile_bottleneck_delay,bottleneck_rtprop,flow_data,group_interval_fairness,group_overall_fairness,mean_bottleneck_delay,overall_fairness,scheme_a_tput,scheme_b_tput
3xvegas25ms_3xvegas100ms_queue75000B,1,12,75000,vegas,vegas,50,200,90,0.0027116414602763594,0.9506656019280588,20.0,,11.727246953622233,89943.86799999999,0.7911872309124217,0.3602125381930892,0.3613448634629453,0.20505738776396032,0.26948406601958713,0.18193110293907386,50.288,50.0,"{1: {'delay': 57.588, 'loss': 0.005072206267348611, 'tput': 3.5355313381957147}, 'all': {'delay': 50.288, 'loss': 0.0027116414602763594, 'tput': 11.727246953622233}, 3: {'delay': 47.804, 'loss': 0.0014100422879976815, 'tput': 1.9107986909715717}, 4: {'delay': 47.068, 'loss': 0.0021198233442860648, 'tput': 2.2649621574681134}, 5: {'delay': 47.451, 'loss': 0.0036515932144634, 'tput': 1.8752261015344032}, 6: {'delay': 46.245, 'loss': 0.0018260673762610091, 'tput': 2.9344826861168944}, 2: {'delay': 54.36, 'loss': 0.0007131918515664859, 'tput': 2.0033701079684305}}",0.9888313899131277,0.9889614286787696,41.651238987773674,0.9509897890058919,7.449700137135716,7.074670945119411
3xvegas25ms_3xvegas100ms_queue136542B,1,12,136542,vegas,vegas,50,200,90,0.0031762805043447084,0.8860186782158531,0.5,,11.80735525572704,89945.044,1.0341016666403067,0.35309318304644083,0.257409281147103,0.3577322334986659,0.18174152601211982,0.18087850652500942,76.847,50.0,"{1: {'delay': 85.635, 'loss': 0.006861226796699871, 'tput': 3.039266638030145}, 'all': {'delay': 76.847, 'loss': 0.0031762805043447084, 'tput': 11.80735525572704}, 3: {'delay': 71.518, 'loss': 0.001315955443113359, 'tput': 2.1715971586510197}, 4: {'delay': 62.012, 'loss': 0.002368470291882363, 'tput': 1.6216891433100724}, 5: {'delay': 49.381, 'loss': 0.0018109664886687415, 'tput': 3.0307400555356887}, 6: {'delay': 48.002, 'loss': 0.003472196276635975, 'tput': 3.027931092919483}, 2: {'delay': 80.307, 'loss': 0.0012822657758380096, 'tput': 1.7288065327152689}}",0.9562773343939116,0.9577828547371567,48.31167793355099,0.8920394116138176,6.939670329396433,7.680360291765243
3xvegas50ms_3xvegas0ms_queue1500000B,1,12,1500000,vegas,vegas,100,0,90,0.0023683214043913603,0.5393439504161589,1.5,,11.917546624091688,89920.73300000001,0.3550000804987284,1.0728390325950876,0.6526634052810163,0.5216537327166025,0.3179864354922105,0.39162007311749536,395.625,50.0,"{1: {'delay': 396.84, 'loss': 0.0, 'tput': 6.2582259864849155}, 'all': {'delay': 395.625, 'loss': 0.0023683214043913603, 'tput': 11.917546624091688}, 3: {'delay': 403.459, 'loss': 0.0, 'tput': 0.7996405921694009}, 4: {'delay': 405.363, 'loss': 0.007123167975990219, 'tput': 1.1636766545483173}, 5: {'delay': 401.333, 'loss': 0.004240236737128367, 'tput': 1.9407321007346994}, 6: {'delay': 367.998, 'loss': 0.005007125616621533, 'tput': 4.1316135801110265}, 2: {'delay': 398.757, 'loss': 0.0, 'tput': 0.6102057466048472}}",0.9806451696404206,0.999998651681472,309.58082452194736,0.5599395442637588,7.668072325259163,7.236022335394043
3xvegas50ms_3xvegas0ms_queue248584B,1,12,248584,vegas,vegas,100,0,90,0.0009062015331349205,0.596439068755885,0.0,,11.917668265902492,89920.03,1.1457323402037272,0.6062247265588818,0.4899695257535605,0.31658114350926786,0.1305532931801088,0.18907552287662785,97.264,50.0,"{1: {'delay': 112.215, 'loss': 0.00015330233673638283, 'tput': 3.0688408950560264}, 'all': {'delay': 97.264, 'loss': 0.0009062015331349205, 'tput': 11.917668265902492}, 3: {'delay': 105.456, 'loss': 0.0, 'tput': 1.3911903513925377}, 4: {'delay': 99.258, 'loss': 0.001079316524969176, 'tput': 1.4816345849537746}, 5: {'delay': 87.045, 'loss': 0.0014626901862915265, 'tput': 2.8107272944025947}, 6: {'delay': 85.948, 'loss': 0.0014505595247650271, 'tput': 5.596949164746477}, 2: {'delay': 102.636, 'loss': 0.0, 'tput': 0.7821604065028529}}",0.760548016825901,0.7625647798780506,79.79442108798601,0.6027745935628573,5.242191652951417,9.889311044102847
3xvegas50ms_3xvegas0ms_queue184234B,1,12,184234,vegas,vegas,100,0,90,0.0011409512025163382,0.6811916858824142,0.5,,11.91687153024911,89920.0,1.026935039097892,0.32378389678020025,0.3385855268909438,0.562898189591106,0.34218453097860096,0.14949227032062085,98.619,50.0,"{1: {'delay': 120.624, 'loss': 0.0023939012767337786, 'tput': 3.0124143781901807}, 'all': {'delay': 98.619, 'loss': 0.0011409512025163382, 'tput': 11.91687153024911}, 3: {'delay': 114.166, 'loss': 0.00029524002226499757, 'tput': 1.6139229854936155}, 4: {'delay': 66.354, 'loss': 0.0013574409483022576, 'tput': 1.060776442943048}, 5: {'delay': 63.61, 'loss': 0.0010179506385070702, 'tput': 2.355995841418951}, 6: {'delay': 62.815, 'loss': 0.0010305936095993395, 'tput': 5.192039148161437}, 2: {'delay': 101.896, 'loss': 0.0, 'tput': 1.7626462832981276}}",0.9205752101129447,0.9213403175915648,61.41305547780329,0.6835021912198672,6.388983646981924,8.608811432523435
3xvegas50ms_3xvegas0ms_queue610635B,1,12,610635,vegas,vegas,100,0,90,0.002067360089785586,0.8078469708733874,20.5,,11.917748135742363,89917.427,0.9657580708075373,0.4620398244546753,0.2970186659825643,0.2823463209728384,0.31267327218356006,0.19631305115940603,353.438,50.0,"{1: {'delay': 370.562, 'loss': 0.00021804605345854267, 'tput': 3.6796569574366487}, 'all': {'delay': 353.438, 'loss': 0.002067360089785586, 'tput': 11.917748135742363}, 3: {'delay': 349.431, 'loss': 9.78838810045124e-05, 'tput': 1.6152764781512612}, 4: {'delay': 349.527, 'loss': 0.004222750628238736, 'tput': 2.801442146592764}, 5: {'delay': 328.876, 'loss': 0.00334210437028426, 'tput': 2.926572941616873}, 6: {'delay': 233.797, 'loss': 0.004433492704294717, 'tput': 1.9584313822394166}, 2: {'delay': 351.537, 'loss': 0.0, 'tput': 1.0391600373195296}}",0.8706466919372983,0.940443491897283,241.04927446327434,0.8954965688777686,6.33409347290744,7.686446470449054
3xvegas50ms_3xvegas0ms_queue101196B,1,12,101196,vegas,vegas,100,0,90,0.0017126499624664504,0.5954316398920061,0.0,,11.901034095967788,89923.85900000001,1.0351939083822954,0.2687228580856769,0.37052967589916525,0.5514002608278767,0.4054642562805717,0.10870393317638573,61.615,50.0,"{1: {'delay': 69.706, 'loss': 0.004096261958617342, 'tput': 3.1233784236238518}, 'all': {'delay': 61.615, 'loss': 0.0017126499624664504, 'tput': 11.901034095967788}, 3: {'delay': 64.503, 'loss': 0.0006166578525704791, 'tput': 1.2842675068104803}, 4: {'delay': 61.11, 'loss': 0.002591690367750865, 'tput': 1.1702850323930274}, 5: {'delay': 60.33, 'loss': 0.0017820803076670222, 'tput': 2.113315369178698}, 6: {'delay': 60.823, 'loss': 0.0007414541924012363, 'tput': 5.724917952925294}, 2: {'delay': 63.559, 'loss': 9.73873442678963e-05, 'tput': 1.6254722594623603}}",0.8814322530232827,0.8816713279929832,53.95485992623566,0.5957036114256503,6.033118189896693,9.008518354497019
3xvegas50ms_3xvegas0ms_queue823920B,1,12,823920,vegas,vegas,100,0,90,0.0025688922546424076,0.4959113634329592,2.0,,11.917848343563042,89918.333,0.3761527263484021,1.131009646976499,0.7611837239282834,0.6227216656165436,0.3417239323748784,0.3422343535813112,461.882,50.0,"{1: {'delay': 458.371, 'loss': 0.0, 'tput': 6.075417315552042}, 'all': {'delay': 461.882, 'loss': 0.0025688922546424076, 'tput': 11.917848343563042}, 3: {'delay': 474.126, 'loss': 0.0, 'tput': 0.6994141812139935}, 4: {'delay': 474.431, 'loss': 0.004149293115360053, 'tput': 0.9632092878018274}, 5: {'delay': 474.109, 'loss': 0.006385756684331723, 'tput': 1.3935881963669372}, 6: {'delay': 458.114, 'loss': 0.005380101977664586, 'tput': 5.250300631850877}, 2: {'delay': 459.772, 'loss': 0.0, 'tput': 0.585218824303873}}",0.9835103856582892,0.9957656232205375,330.0134109558387,0.511564412443127,7.360050321069909,7.607098116019641
3xvegas50ms_3xvegas0ms_queue335410B,1,12,335410,vegas,vegas,100,0,90,0.004803178737001534,0.48583765992208916,0.0,,11.917020083613703,89923.06,1.278778241195905,0.4500366589057215,0.39347228164626985,0.4776853978279787,0.25166457919575924,0.2082196390836622,224.277,50.0,"{1: {'delay': 237.918, 'loss': 0.013201241537939445, 'tput': 2.7167830144451157}, 'all': {'delay': 224.277, 'loss': 0.004803178737001534, 'tput': 11.917020083613703}, 3: {'delay': 178.862, 'loss': 0.006270372563407012, 'tput': 0.8452286744345031}, 4: {'delay': 167.547, 'loss': 0.0027519199227994395, 'tput': 0.9289369707116548}, 5: {'delay': 161.017, 'loss': 0.0038002706713995416, 'tput': 1.9801854230900258}, 6: {'delay': 148.139, 'loss': 0.0018226621171025803, 'tput': 6.58344894729124}, 2: {'delay': 229.308, 'loss': 0.0, 'tput': 1.6773581960636286}}",0.7861582153894603,0.7962595432840452,149.6364631781644,0.4856204261118298,5.2393698849432475,9.492571341092921
3xvegas50ms_3xvegas0ms_queue452563B,1,12,452563,vegas,vegas,100,0,90,0.0023572404536006397,0.5600755924836095,0.0,,11.917610795637795,89917.79999999999,1.1539252148117332,0.3125848601523537,0.28028115941325626,0.5378604436732949,0.2779939169520838,0.2609576469781798,274.139,50.0,"{1: {'delay': 290.356, 'loss': 0.0012084006633084066, 'tput': 3.0926912688049586}, 'all': {'delay': 274.139, 'loss': 0.0023572404536006397, 'tput': 11.917610795637795}, 3: {'delay': 287.373, 'loss': 0.0002587831876499358, 'tput': 1.217592035870468}, 4: {'delay': 219.299, 'loss': 0.006923335831257149, 'tput': 0.898034635808172}, 5: {'delay': 198.231, 'loss': 0.0042545185350463255, 'tput': 1.9299262935914554}, 6: {'delay': 183.661, 'loss': 0.0029226926647295537, 'tput': 5.935450678374399}, 2: {'delay': 279.58, 'loss': 0.0, 'tput': 1.510209932536035}}",0.8554718405103502,0.8807763349181716,187.8779702322978,0.5775297663279347,5.820493237211462,8.763411607774026
3xvegas50ms_3xvegas0ms_queue1111701B,1,12,1111701,vegas,vegas,100,0,90,0.002346023198728564,0.5525336894619414,2.0,,11.917046079916362,89924.81599999999,0.35989356847415177,1.080752826298448,0.6985231319389744,0.5411651808351844,0.33179349329701874,0.3816327817529665,390.963,50.0,"{1: {'delay': 392.042, 'loss': 0.0, 'tput': 6.123344496878292}, 'all': {'delay': 390.963, 'loss': 0.002346023198728564, 'tput': 11.917046079916362}, 3: {'delay': 397.249, 'loss': 0.0, 'tput': 0.7625471882391618}, 4: {'delay': 402.656, 'loss': 0.0060542317406339086, 'tput': 1.0806247902089996}, 5: {'delay': 393.004, 'loss': 0.004537162994656674, 'tput': 2.266488096019529}, 6: {'delay': 366.805, 'loss': 0.0050772953784749, 'tput': 3.964622887576406}, 2: {'delay': 395.691, 'loss': 0.0, 'tput': 0.6253276348666671}}",0.9780429973877464,0.9990191154717727,308.5811187303505,0.5745801845112471,7.511219319984121,7.311735773804935
3xvegas50ms_3xvegas0ms_queue75000B,1,12,75000,vegas,vegas,100,0,90,0.0024868576356296135,0.761491757223335,0.0,,11.776050998873584,89923.241,0.8191283721003061,0.28960979015320476,0.43615806339865587,0.4814928836735937,0.4216257787604095,0.11323827502806984,52.819,50.0,"{1: {'delay': 62.769, 'loss': 0.004803714763730094, 'tput': 3.082043916192981}, 'all': {'delay': 52.819, 'loss': 0.0024868576356296135, 'tput': 11.776050998873584}, 3: {'delay': 53.078, 'loss': 0.000971125964878361, 'tput': 1.633406021245674}, 4: {'delay': 52.15, 'loss': 0.0029929254285047113, 'tput': 1.8125164405550935}, 5: {'delay': 52.296, 'loss': 0.002380182969149214, 'tput': 1.6531626329349565}, 6: {'delay': 52.088, 'loss': 0.0009859857463709876, 'tput': 4.491259669282953}, 2: {'delay': 54.122, 'loss': 0.002644468577668757, 'tput': 2.0949067864024187}}",0.9721679762161343,0.9722576333576298,45.19773639010684,0.7624328792062305,6.810356723841075,7.956938742773003
3xvegas50ms_3xvegas0ms_queue136542B,1,12,136542,vegas,vegas,100,0,90,0.001499013201846533,0.7027890384914804,0.5,,11.911562789389961,89920.837,0.9838290225186573,0.22879545190904554,0.18938159421932269,0.6317753172141923,0.39688512353973393,0.10941630710734013,65.103,50.0,"{1: {'delay': 76.928, 'loss': 0.003793909763120884, 'tput': 3.3341839073685193}, 'all': {'delay': 65.103, 'loss': 0.001499013201846533, 'tput': 11.911562789389961}, 3: {'delay': 67.367, 'loss': 9.752126938888939e-05, 'tput': 1.635086810125359}, 4: {'delay': 60.455, 'loss': 0.0016275329385541104, 'tput': 1.1781928896046243}, 5: {'delay': 60.019, 'loss': 0.0010326496274888353, 'tput': 2.654009210969069}, 6: {'delay': 59.275, 'loss': 0.0007341541709333654, 'tput': 4.776624051708435}, 2: {'delay': 67.739, 'loss': 0.0006448719069435116, 'tput': 1.4774850340823182}}",0.9252080298058424,0.9261792682005385,53.325288573764794,0.7048966186100182,6.446755751576196,8.608826152282129
3xvegas50ms_3xvegas25ms_queue1500000B,1,12,1500000,vegas,vegas,100,50,90,0.002123091701858093,0.5923492452607275,49.5,,11.917692701662796,89918.879,0.35223731429683236,1.0507277076265116,0.669480409859758,0.43644986101855826,0.32367391555512937,0.41754481763632045,377.732,50.0,"{1: {'delay': 378.161, 'loss': 0.0, 'tput': 6.304918726237626}, 'all': {'delay': 377.732, 'loss': 0.002123091701858093, 'tput': 11.917692701662796}, 3: {'delay': 383.721, 'loss': 0.0, 'tput': 0.7991147534726759}, 4: {'delay': 385.005, 'loss': 0.006196853004539649, 'tput': 1.1853331190082166}, 5: {'delay': 382.485, 'loss': 0.004917703642673077, 'tput': 2.022436297412095}, 6: {'delay': 351.603, 'loss': 0.004079285627911489, 'tput': 3.8997901927858205}, 2: {'delay': 380.304, 'loss': 0.0, 'tput': 0.6237987972144179}}",0.9438093656090968,0.9999549568722557,300.7452293766853,0.5689971951161316,7.72783227692472,7.107559609206132
3xvegas50ms_3xvegas25ms_queue248584B,1,12,248584,vegas,vegas,100,50,90,0.0006602200739548314,0.6808759268290518,0.0,,11.91763391781314,89922.354,1.1404161774874988,0.45510391715851445,0.24667035193543488,0.2538626471044316,0.17390751750091935,0.17617789406523232,80.198,50.0,"{1: {'delay': 92.586, 'loss': 0.00014764306547421224, 'tput': 3.036861798435109}, 'all': {'delay': 80.198, 'loss': 0.0006602200739548314, 'tput': 11.91763391781314}, 3: {'delay': 80.423, 'loss': 0.0, 'tput': 1.4312097866122822}, 4: {'delay': 81.849, 'loss': 0.002187361618997574, 'tput': 1.7544138920952201}, 5: {'delay': 79.379, 'loss': 0.0011172405779791283, 'tput': 2.7628887902674997}, 6: {'delay': 79.14, 'loss': 0.000536992602083064, 'tput': 4.820112385517397}, 2: {'delay': 80.559, 'loss': 0.0, 'tput': 1.0935101411030854}}",0.8102826476091093,0.812208476085097,70.78764995969729,0.6883674995413518,5.561581726150477,9.337415067880116
3xvegas50ms_3xvegas25ms_queue184234B,1,12,184234,vegas,vegas,100,50,90,0.0012860515283644736,0.666454714150472,0.5,,11.917421323049306,89924.812,1.143315376981536,0.5244131204555409,0.3019750187920553,0.22063867738883197,0.14800414799004816,0.18918915537836392,84.104,50.0,"{1: {'delay': 93.67, 'loss': 0.0023571689364587645, 'tput': 3.1445983052535453}, 'all': {'delay': 84.104, 'loss': 0.0012860515283644736, 'tput': 11.917421323049306}, 3: {'delay': 84.568, 'loss': 0.0, 'tput': 1.3298133507395804}, 4: {'delay': 86.282, 'loss': 0.001091988902480745, 'tput': 1.7584539682720637}, 5: {'delay': 83.829, 'loss': 0.0012225534889379608, 'tput': 3.0857830266209136}, 6: {'delay': 83.299, 'loss': 0.00131071084115153, 'tput': 4.791867120682798}, 2: {'delay': 84.378, 'loss': 0.0, 'tput': 0.9717314667531727}}",0.7760548251817242,0.7802298004423333,74.23736251987192,0.6786958901557765,5.446143122746299,9.636104115575776
3xvegas50ms_3xvegas25ms_queue610635B,1,12,610635,vegas,vegas,100,50,90,0.0019447396491344415,0.6266861238324714,37.5,,11.917183803309594,89918.69099999999,0.3446199609940176,0.9862511987042971,0.6093377883594885,0.37766837814185356,0.315339256457698,0.46875706184756444,360.545,50.0,"{1: {'delay': 362.059, 'loss': 0.0, 'tput': 6.325286173741697}, 'all': {'delay': 360.545, 'loss': 0.0019447396491344415, 'tput': 11.917183803309594}, 3: {'delay': 370.924, 'loss': 0.0, 'tput': 0.8701928344490515}, 4: {'delay': 366.568, 'loss': 0.003973762570335548, 'tput': 1.3692891439819266}, 5: {'delay': 361.389, 'loss': 0.004611289295016308, 'tput': 2.3432952590298077}, 6: {'delay': 325.12, 'loss': 0.004368516063128158, 'tput': 3.259776226381075}, 2: {'delay': 367.009, 'loss': 0.0, 'tput': 0.658359056444405}}",0.9689881049996961,0.9992737511909219,289.32149640271666,0.5913865098670344,7.853838064635153,6.972360629392809
3xvegas50ms_3xvegas25ms_queue101196B,1,12,101196,vegas,vegas,100,50,90,0.0018178289974994932,0.9414968537011436,42.0,,11.871416565517073,89918.799,0.8646132866008228,0.3961460743164777,0.3042991142060665,0.27476122779723894,0.15228382091198467,0.2554932529703825,53.939,50.0,"{1: {'delay': 65.018, 'loss': 0.004116713570172403, 'tput': 3.3748726707339722}, 'all': {'delay': 53.939, 'loss': 0.0018178289974994932, 'tput': 11.871416565517073}, 3: {'delay': 51.802, 'loss': 0.0028756911563934118, 'tput': 1.6540858541495864}, 4: {'delay': 49.142, 'loss': 0.001300079575066726, 'tput': 2.091635178248266}, 5: {'delay': 48.797, 'loss': 0.001105605158423728, 'tput': 3.256370295062634}, 6: {'delay': 46.583, 'loss': 0.0003834319758955207, 'tput': 2.410312836770519}, 2: {'delay': 59.933, 'loss': 8.197812561283602e-05, 'tput': 1.9407686810928624}}",0.9747129591489256,0.9657221183276907,43.32788384638726,0.9203194380765702,6.969727205976421,7.758318310081419
3xvegas50ms_3xvegas25ms_queue823920B,1,12,823920,vegas,vegas,100,50,90,0.002045007325819692,0.5803027618765952,43.5,,11.917322530316317,89922.781,0.345822551713613,1.0130737899086109,0.6375872868413592,0.3946891547778525,0.3038072905214832,0.42326330593569955,373.817,50.0,"{1: {'delay': 374.772, 'loss': 0.0, 'tput': 6.280834698429586}, 'all': {'delay': 373.817, 'loss': 0.002045007325819692, 'tput': 11.917322530316317}, 3: {'delay': 380.967, 'loss': 0.0, 'tput': 0.8238464927869117}, 4: {'delay': 375.569, 'loss': 0.006913475549012227, 'tput': 1.2935830278941471}, 5: {'delay': 381.173, 'loss': 0.004123098243841161, 'tput': 1.8727484462930812}, 6: {'delay': 345.123, 'loss': 0.0038617088771331076, 'tput': 3.9290162710427206}, 2: {'delay': 374.406, 'loss': 0.0, 'tput': 0.6445060638820644}}",0.956517888663096,0.9999275167675844,295.241475967778,0.5755704453728564,7.749187255098562,7.095347745229949
3xvegas50ms_3xvegas25ms_queue335410B,1,12,335410,vegas,vegas,100,50,90,0.0010179973883780447,0.6720835476949187,0.0,,11.916922414918877,89922.739,1.2024753091234248,0.5685397298932688,0.4899958668586036,0.19445372923956486,0.14355337284782924,0.21264955301214367,177.598,50.0,"{1: {'delay': 190.493, 'loss': 0.00010829441352433467, 'tput': 2.9327863770021585}, 'all': {'delay': 177.598, 'loss': 0.0010179973883780447, 'tput': 11.916922414918877}, 3: {'delay': 118.982, 'loss': 0.0, 'tput': 1.3231732712624686}, 4: {'delay': 109.269, 'loss': 0.0016020070393875097, 'tput': 1.8973093488705317}, 5: {'delay': 104.247, 'loss': 0.0013249330614374388, 'tput': 3.10720647013676}, 6: {'delay': 104.277, 'loss': 0.001769763751483855, 'tput': 4.6961551687376195}, 2: {'delay': 126.659, 'loss': 0.0001406197619138183, 'tput': 1.1221618185404048}}",0.7649200056702693,0.7677024470413548,103.97847950067175,0.6864672307140544,5.378121466805032,9.70067098774491
3xvegas50ms_3xvegas25ms_queue452563B,1,12,452563,vegas,vegas,100,50,90,0.0018889563134105725,0.5225151704998425,1.5,,11.91775860254984,89914.62,1.136354185194267,0.43680581950643993,0.32716346652658973,0.3679019450451868,0.21099979440147512,0.2621399543315316,279.108,50.0,"{1: {'delay': 294.662, 'loss': 0.0004638380603585457, 'tput': 3.208074551639142}, 'all': {'delay': 279.108, 'loss': 0.0018889563134105725, 'tput': 11.91775860254984}, 3: {'delay': 289.576, 'loss': 0.000558785959273389, 'tput': 1.1326313686964755}, 4: {'delay': 173.191, 'loss': 0.0062686332853162385, 'tput': 1.1717547212502213}, 5: {'delay': 155.53, 'loss': 0.002829726415964684, 'tput': 1.8773047180284546}, 6: {'delay': 145.572, 'loss': 0.002219880836796695, 'tput': 6.158127672692182}, 2: {'delay': 289.169, 'loss': 0.0004306955369223209, 'tput': 1.0920111601681968}}",0.797767685786703,0.8222162839935044,158.00966168469134,0.5476681457988753,5.432717080503814,9.207187111970859
3xvegas50ms_3xvegas25ms_queue1111701B,1,12,1111701,vegas,vegas,100,50,90,0.0020896321526283623,0.5966679909345578,49.5,,11.917559515832874,89920.19,0.347959161367682,1.048153903653727,0.6612428136398177,0.4259229108364442,0.3086394792073475,0.42218320739609466,376.904,50.0,"{1: {'delay': 377.563, 'loss': 0.0, 'tput': 6.289556276322252}, 'all': {'delay': 376.904, 'loss': 0.0020896321526283623, 'tput': 11.917559515832874}, 3: {'delay': 383.178, 'loss': 0.0, 'tput': 0.8100015833586336}, 4: {'delay': 383.614, 'loss': 0.0041277621386388574, 'tput': 1.2017086938692625}, 5: {'delay': 381.883, 'loss': 0.005087754464313088, 'tput': 2.0895291746166085}, 6: {'delay': 347.329, 'loss': 0.00454235250820334, 'tput': 3.826630165703245}, 2: {'delay': 379.892, 'loss': 0.0, 'tput': 0.6271689628554514}}",0.9455370650529501,0.9999947290302172,300.11292830851505,0.5742357390638678,7.726726822536337,7.117868034189116
3xvegas50ms_3xvegas25ms_queue75000B,1,12,75000,vegas,vegas,100,50,90,0.0021217706124597724,0.9767632640402362,48.5,,11.799516554380336,89919.524,0.7942562289088722,0.23980922439721972,0.13859420050528393,0.3268495904523283,0.19937881737950305,0.24466530939582826,49.232,50.0,"{1: {'delay': 57.59, 'loss': 0.004170823831660009, 'tput': 3.5596323661902205}, 'all': {'delay': 49.232, 'loss': 0.0021217706124597724, 'tput': 11.799516554380336}, 3: {'delay': 48.651, 'loss': 0.00031176973136592956, 'tput': 2.548179764767139}, 4: {'delay': 47.882, 'loss': 0.001967625611275725, 'tput': 2.1947055213403224}, 5: {'delay': 47.856, 'loss': 0.0015805254344566366, 'tput': 2.49377957805322}, 6: {'delay': 47.851, 'loss': 0.0023634846040512247, 'tput': 2.341048425074913}, 2: {'delay': 52.817, 'loss': 0.0009067084639119427, 'tput': 1.4049015293676979}}",0.999597056339247,0.9987803163138449,43.43403868246681,0.9630704813908394,7.512713660325058,7.029533524468455
3xvegas50ms_3xvegas25ms_queue136542B,1,12,136542,vegas,vegas,100,50,90,0.003579895236752506,0.6970914074540717,0.0,,11.886435025311986,89919.062,1.119907189115295,0.522420039840592,0.42307175123553903,0.22045412132291467,0.16683243900795544,0.17220032834508775,102.393,50.0,"{1: {'delay': 113.077, 'loss': 0.012660718178457153, 'tput': 3.0002357017469024}, 'all': {'delay': 102.393, 'loss': 0.003579895236752506, 'tput': 11.886435025311986}, 3: {'delay': 91.228, 'loss': 0.0, 'tput': 1.6552766486533386}, 4: {'delay': 76.862, 'loss': 0.0006238790972219466, 'tput': 1.7962916053868883}, 5: {'delay': 73.819, 'loss': 0.001186723694805658, 'tput': 2.889754872473808}, 6: {'delay': 73.159, 'loss': 0.001245130243736292, 'tput': 4.747026534157342}, 2: {'delay': 92.964, 'loss': 0.0030104240951668304, 'tput': 0.9447240080476811}}",0.8072192781701604,0.8081188151984119,69.15750889028578,0.7021217620862948,5.600236358447922,9.433073012018038
3xvegas50ms_3xvegas50ms_queue1500000B,1,12,1500000,vegas,vegas,100,100,90,0.001732683317000605,0.628122153681416,43.5,,11.917399112977291,89920.584,0.3520772809131866,1.0019797482337434,0.6243416540174782,0.36349440364103036,0.36114296305421356,0.4138514409933213,356.341,50.0,"{1: {'delay': 358.361, 'loss': 0.0, 'tput': 6.274291295117262}, 'all': {'delay': 356.341, 'loss': 0.001732683317000605, 'tput': 11.917399112977291}, 3: {'delay': 360.314, 'loss': 0.0, 'tput': 0.8622868968273103}, 4: {'delay': 359.811, 'loss': 0.003273684012603195, 'tput': 1.2725711461369085}, 5: {'delay': 356.072, 'loss': 0.005761013744363774, 'tput': 2.261090274569804}, 6: {'delay': 333.175, 'loss': 0.0028224333678510405, 'tput': 3.478873167695157}, 2: {'delay': 358.792, 'loss': 0.0, 'tput': 0.6558361920954604}}",0.9511012758893089,0.9999115546599783,283.02712966755064,0.5917629672333367,7.792414384040033,7.01253458840187
3xvegas50ms_3xvegas50ms_queue248584B,1,12,248584,vegas,vegas,100,100,90,0.0007720716946819639,0.5985725073091902,0.0,,11.917264316861736,89920.91100000001,1.131669728410204,0.699529026712145,0.49433624844046403,0.20444484051343473,0.17194236481698305,0.19456216445802618,97.46,50.0,"{1: {'delay': 111.853, 'loss': 0.0002043921418579675, 'tput': 3.1153024877885143}, 'all': {'delay': 97.46, 'loss': 0.0007720716946819639, 'tput': 11.917264316861736}, 3: {'delay': 103.344, 'loss': 0.0, 'tput': 1.485084562060016}, 4: {'delay': 90.509, 'loss': 0.000864668736184071, 'tput': 1.8524715891575319}, 5: {'delay': 88.54, 'loss': 0.002348775094215272, 'tput': 2.3345706524370753}, 6: {'delay': 86.189, 'loss': 0.0007571238108547984, 'tput': 5.616272427551865}, 2: {'delay': 101.665, 'loss': 0.0, 'tput': 0.7444640926127422}}",0.7546147271206733,0.7564925782176493,77.89807385015003,0.6041550225201919,5.344851142461272,9.803314669146474
3xvegas50ms_3xvegas50ms_queue184234B,1,12,184234,vegas,vegas,100,100,90,0.0012748962637040284,0.663128268517626,4.0,,11.917316506118729,89924.647,1.176283575030508,0.6620103927935084,0.4971090014883826,0.17411016362446582,0.17645933562279956,0.22156232522201172,97.09,50.0,"{1: {'delay': 110.355, 'loss': 0.0023502633589309596, 'tput': 2.924672567271254}, 'all': {'delay': 97.09, 'loss': 0.0012748962637040284, 'tput': 11.917316506118729}, 3: {'delay': 106.077, 'loss': 0.0, 'tput': 1.4715118343320892}, 4: {'delay': 91.999, 'loss': 0.0007475627792147277, 'tput': 1.9280375470398434}, 5: {'delay': 92.946, 'loss': 0.0013593973254868441, 'tput': 3.2811691205774522}, 6: {'delay': 84.754, 'loss': 0.0013637421569673291, 'tput': 4.471319869781295}, 2: {'delay': 101.959, 'loss': 0.0, 'tput': 0.8162867567683875}}",0.7465159252518634,0.7619812883408512,77.42318677369518,0.6902784283085012,5.212471158371731,9.680526537398592
