,ex_name,run_id,bottleneck_tput,q_size,scheme_a,scheme_b,rtprop_a,rtprop_b,runtime,loss,interval_fairness,time_to_max_fairness,delay,throughput,duration,throughput_rsd1,throughput_rsd2,throughput_rsd3,throughput_rsd4,throughput_rsd5,throughput_rsd6,95percentile_bottleneck_delay,bottleneck_rtprop,converged_tput,flow_data,group_interval_fairness,group_overall_fairness,mean_bottleneck_delay,overall_fairness,scheme_a_tput,scheme_b_tput
164,3xbbr50ms_3xbbr100ms_queue136542B,1,12,136542,bbr,bbr,100,200,90,0.13634352913610726,0.7424268720732343,29.0,,11.564316646477685,89919.49699999997,0.5829334811853744,0.3830830830406288,0.3117995198351465,0.3303791811186679,0.2885856924346384,0.28175343078232823,116.046,50.0,11.624383007751938,"{1: {'delay': 116.14, 'loss': 0.12488584416312909, 'tput': 4.49150056967067}, 'all': {'delay': 116.046, 'loss': 0.13634352913610726, 'tput': 11.564316646477684}, 3: {'delay': 115.921, 'loss': 0.1325377936856288, 'tput': 3.204694077339641}, 4: {'delay': 116.034, 'loss': 0.1550248203629917, 'tput': 1.1032647325951124}, 5: {'delay': 115.958, 'loss': 0.1623342748409582, 'tput': 1.9517950647083793}, 6: {'delay': 115.785, 'loss': 0.10472518179969503, 'tput': 0.9615072212861933}, 2: {'delay': 116.219, 'loss': 0.15806418430467095, 'tput': 1.1692555603806578}}",0.892124345007372,0.9174908040495859,107.03317909931116,0.7847534452327442,7.555162790697674,4.069220217054264
165,3xbbr75ms_3xbbr0ms_queue1500000B,1,12,1500000,bbr,bbr,150,0,90,0.06610565722495654,0.7116214470024947,9.0,,11.740219305204024,89894.994,0.6889370499651813,0.4836464998975123,0.475156001915342,0.8524799655190359,0.7023136193393413,0.7653825444141409,1022.64,50.0,11.8483565,"{1: {'delay': 1012.498, 'loss': 0.03037157217237052, 'tput': 3.8271751702755146}, 'all': {'delay': 1022.64, 'loss': 0.06610565722495654, 'tput': 11.740219305204025}, 3: {'delay': 1021.06, 'loss': 0.046833276916580346, 'tput': 1.473720286026473}, 4: {'delay': 1021.347, 'loss': 0.04237617685934436, 'tput': 2.1336929506978195}, 5: {'delay': 1011.489, 'loss': 0.014825459861055768, 'tput': 0.9229802662251649}, 6: {'delay': 1023.337, 'loss': 0.1630867246403238, 'tput': 3.528296917571854}, 2: {'delay': 1020.267, 'loss': 0.03974422383946863, 'tput': 1.7008753757366142}}",0.8857076877598459,0.9987075516612514,447.8662638268362,0.8306139558860279,5.7110625,6.137294
166,3xbbr75ms_3xbbr0ms_queue248584B,1,12,248584,bbr,bbr,150,0,90,0.0977590749459516,0.5880430112125555,28.5,,11.59676597306968,89895.479,0.33568811542485577,0.2243629845485479,0.3299824238985448,0.2986005234707101,0.23743100600578826,0.3296339300571478,191.035,50.0,11.699534883720927,"{1: {'delay': 191.047, 'loss': 0.09649300462791477, 'tput': 5.747355968590075}, 'all': {'delay': 191.035, 'loss': 0.0977590749459516, 'tput': 11.59676597306968}, 3: {'delay': 190.89, 'loss': 0.09607710747089115, 'tput': 1.00960807075686}, 4: {'delay': 190.824, 'loss': 0.08358101786665206, 'tput': 0.5872252741929738}, 5: {'delay': 190.761, 'loss': 0.09284686491372696, 'tput': 0.6061454544116177}, 6: {'delay': 190.544, 'loss': 0.08220982245481756, 'tput': 0.8087207724668914}, 2: {'delay': 191.122, 'loss': 0.10554635356012698, 'tput': 3.6133100145572903}}",0.7090380530596734,0.7035624361691191,172.74798697143382,0.5621567148060107,9.646883720930232,2.0526511627906974
167,3xbbr75ms_3xbbr0ms_queue184234B,1,12,184234,bbr,bbr,150,0,90,0.15902292200584278,0.7174756814495143,7.0,,11.66241577142358,89893.92700000003,0.40047356094804,0.34954178323752066,0.33060128127824545,0.5920732778949135,0.4436584660724864,0.42246430783053696,148.139,50.0,11.76986046511628,"{1: {'delay': 148.155, 'loss': 0.1420104027778154, 'tput': 5.181056023951428}, 'all': {'delay': 148.139, 'loss': 0.15902292200584278, 'tput': 11.662415771423579}, 3: {'delay': 148.118, 'loss': 0.1855299171098329, 'tput': 1.5415653655239532}, 4: {'delay': 148.33, 'loss': 0.2008818347852791, 'tput': 1.056560897296687}, 5: {'delay': 147.782, 'loss': 0.14796551575509875, 'tput': 1.2314141033436028}, 6: {'delay': 147.419, 'loss': 0.1319832919130557, 'tput': 1.7702719150472772}, 2: {'delay': 148.303, 'loss': 0.1852416789679272, 'tput': 2.1173944774484115}}",0.8951972838392511,0.8974857956622613,135.98530973552602,0.7404672659710321,7.873860465116279,3.896
168,3xbbr75ms_3xbbr0ms_queue610635B,1,12,610635,bbr,bbr,150,0,90,0.032047395788743833,0.6895588741516819,62.0,,11.660015654165814,89891.727,0.4281536073542278,0.2874559720153653,0.3209611355616461,1.4158226842458417,0.3984508262098453,1.1769228225013166,430.153,50.0,11.733231131782945,"{1: {'delay': 428.861, 'loss': 0.016575247382334846, 'tput': 5.077154167102349}, 'all': {'delay': 430.153, 'loss': 0.03204739578874383, 'tput': 11.660015654165816}, 3: {'delay': 428.786, 'loss': 0.020914282021833208, 'tput': 2.0482775171689047}, 4: {'delay': 432.184, 'loss': 0.16466592576979822, 'tput': 1.1222731209872574}, 5: {'delay': 383.734, 'loss': 0.013464249724132515, 'tput': 0.37907763985371384}, 6: {'delay': 430.966, 'loss': 0.023030921363062506, 'tput': 1.1873094399001543}, 2: {'delay': 428.76, 'loss': 0.019688749871010325, 'tput': 2.8507393505040235}}",0.7147334947578731,0.7280336128305274,270.6314771002415,0.6665807545232489,9.452279069767442,2.280952062015504
169,3xbbr75ms_3xbbr0ms_queue101196B,1,12,101196,bbr,bbr,150,0,90,0.19059845710947376,0.8256589411455255,21.5,,11.74198625810148,89900.82400000002,0.640033737826572,0.39516877802608896,0.4913733812162517,0.5582030231172947,0.4536196959139911,0.2680866927710817,93.355,50.0,11.893964403100776,"{1: {'delay': 93.381, 'loss': 0.173463115604783, 'tput': 4.323363502749047}, 'all': {'delay': 93.355, 'loss': 0.19059845710947376, 'tput': 11.74198625810148}, 3: {'delay': 93.427, 'loss': 0.23282295442460577, 'tput': 2.2353028870044724}, 4: {'delay': 93.202, 'loss': 0.13347901590891398, 'tput': 0.7463997156464331}, 5: {'delay': 93.359, 'loss': 0.2302126311888456, 'tput': 2.653555800913229}, 6: {'delay': 93.157, 'loss': 0.1532432621914055, 'tput': 2.64316306331814}, 2: {'delay': 93.33, 'loss': 0.1899586667276616, 'tput': 0.888385820102492}}",0.9801802531357452,0.9999412428904144,87.73880544663052,0.8361565392103517,5.901395348837209,5.992569054263567
170,3xbbr75ms_3xbbr0ms_queue823920B,1,12,823920,bbr,bbr,150,0,90,0.038140726278778965,0.6554626266224871,9.0,,11.666656414200634,89897.07100000003,0.4637442908616007,0.3200223193719435,0.391676620010022,1.6251364231143737,0.8850168841538335,0.835779590490903,572.295,50.0,11.7462543875969,"{1: {'delay': 568.26, 'loss': 0.019577279514062962, 'tput': 4.880384197805614}, 'all': {'delay': 572.295, 'loss': 0.03814072627877896, 'tput': 11.666656414200634}, 3: {'delay': 568.058, 'loss': 0.024241366663795727, 'tput': 2.101136751689095}, 4: {'delay': 573.593, 'loss': 0.1493914381905278, 'tput': 1.0795660302570864}, 5: {'delay': 573.068, 'loss': 0.07349023039918212, 'tput': 1.4968897902031872}, 6: {'delay': 572.167, 'loss': 0.0361121252912352, 'tput': 0.6881660969055142}, 2: {'delay': 564.993, 'loss': 0.021133963197408012, 'tput': 2.5208566692842553}}",0.7222852607860303,0.7881832282595315,292.0435371741045,0.7182934955018014,8.917767441860466,2.8284869457364343
171,3xbbr75ms_3xbbr0ms_queue335410B,1,12,335410,bbr,bbr,150,0,90,0.1009337578644186,0.5919300989195596,18.0,,11.644259487950034,89899.82,0.4029401363172664,0.2681233128590668,0.2858717603567566,1.1079319563278882,0.8483203524669197,1.043209634435389,248.933,50.0,11.7294485,"{1: {'delay': 248.835, 'loss': 0.08248183566685652, 'tput': 5.479048478628767}, 'all': {'delay': 248.933, 'loss': 0.1009337578644186, 'tput': 11.644259487950032}, 3: {'delay': 248.789, 'loss': 0.09529245478261072, 'tput': 2.59601707221794}, 4: {'delay': 249.163, 'loss': 0.1457497889324748, 'tput': 0.6022982567493369}, 5: {'delay': 248.821, 'loss': 0.12439953824104444, 'tput': 0.5849340260599547}, 6: {'delay': 249.276, 'loss': 0.1765899851470778, 'tput': 1.2503945557522222}, 2: {'delay': 248.911, 'loss': 0.10242721682245037, 'tput': 2.1271392668849165}}",0.6560325264293388,0.7226700576604898,220.7391969259336,0.6455800342477216,9.4978125,2.231636
172,3xbbr75ms_3xbbr0ms_queue452563B,1,12,452563,bbr,bbr,150,0,90,0.059038418093539165,0.6318855813453875,19.0,,11.661501426558518,89892.56199999999,0.4652673594286951,0.2839221322170383,0.4551511353358026,1.2163109463816806,0.6746085914115337,1.046166497795694,325.906,50.0,11.74084812403101,"{1: {'delay': 325.835, 'loss': 0.049101422333096, 'tput': 4.888771694274464}, 'all': {'delay': 325.906, 'loss': 0.05903841809353916, 'tput': 11.661501426558518}, 3: {'delay': 325.0, 'loss': 0.03636849571657441, 'tput': 2.584546366146851}, 4: {'delay': 326.486, 'loss': 0.16661982575179668, 'tput': 1.0674030549572189}, 5: {'delay': 325.972, 'loss': 0.06918192653104382, 'tput': 0.7602277185941342}, 6: {'delay': 325.927, 'loss': 0.05247202971322473, 'tput': 1.109026078493512}, 2: {'delay': 325.773, 'loss': 0.054578288711078504, 'tput': 2.3411609628956893}}",0.6646759730050541,0.7587054703289964,249.10707515165387,0.7197381261606508,9.181023255813955,2.559824868217054
173,3xbbr75ms_3xbbr0ms_queue1111701B,1,12,1111701,bbr,bbr,150,0,90,0.031041855122754588,0.6201572946138268,29.5,,11.667175703020485,89894.038,0.5767297410363579,0.4321557365625107,0.4207520257401569,1.0369658159727495,0.4218532413290849,0.9885330225634746,764.2510000000001,50.0,11.7444485,"{1: {'delay': 763.209, 'loss': 0.020794631355576798, 'tput': 4.23051597306391}, 'all': {'delay': 764.251, 'loss': 0.03104185512275459, 'tput': 11.667175703020483}, 3: {'delay': 763.675, 'loss': 0.03311219293959744, 'tput': 1.5200062374719803}, 4: {'delay': 765.201, 'loss': 0.08627807425661604, 'tput': 2.104698374800538}, 5: {'delay': 763.915, 'loss': 0.03075191616250017, 'tput': 0.6336467925292616}, 6: {'delay': 565.349, 'loss': 0.0036019147778959537, 'tput': 1.2405928469218963}, 2: {'delay': 759.376, 'loss': 0.017954729025641436, 'tput': 3.147123637892394}}",0.6834525579826436,0.8562278197339763,333.38098356079763,0.7754637495655218,8.2785,3.4659485
174,3xbbr75ms_3xbbr0ms_queue75000B,1,12,75000,bbr,bbr,150,0,90,0.15957983492716066,0.6296510031745199,29.5,,11.661905113541088,89892.65800000001,0.46369571852737,0.470482662864656,0.2242385203124656,0.337157523579361,0.31900574183047364,0.5309933762032844,75.189,50.0,11.812300899224807,"{1: {'delay': 75.188, 'loss': 0.14944838180873377, 'tput': 5.335126892601275}, 'all': {'delay': 75.189, 'loss': 0.15957983492716066, 'tput': 11.661905113541087}, 3: {'delay': 75.204, 'loss': 0.13623575059364879, 'tput': 0.801487005778743}, 4: {'delay': 75.165, 'loss': 0.17411705149770718, 'tput': 1.0852288715288976}, 5: {'delay': 75.049, 'loss': 0.16093977598900755, 'tput': 3.4866986613405055}, 6: {'delay': 75.319, 'loss': 0.1987033631518249, 'tput': 1.3302213941828038}, 2: {'delay': 75.347, 'loss': 0.1719960441265288, 'tput': 1.097682582235453}}",0.988245417077454,0.9995160175877672,69.82937949070103,0.6796514071685613,5.7761860465116275,6.036114852713178
175,3xbbr75ms_3xbbr0ms_queue136542B,1,12,136542,bbr,bbr,150,0,90,0.17021842217709549,0.7858914573493785,19.5,,11.672265262559106,89893.96800000001,0.4535431606983109,0.4789444343784997,0.3873345794404247,0.39449204720613584,0.7232534340824291,0.29443792149818604,116.199,50.0,11.805592310077518,"{1: {'delay': 116.233, 'loss': 0.16266448358518115, 'tput': 4.98121822812405}, 'all': {'delay': 116.199, 'loss': 0.17021842217709549, 'tput': 11.672265262559108}, 3: {'delay': 116.278, 'loss': 0.19131357986969688, 'tput': 2.6453014967264266}, 4: {'delay': 115.853, 'loss': 0.12595139039672443, 'tput': 0.7704567106505661}, 5: {'delay': 115.546, 'loss': 0.1439000047056731, 'tput': 1.5074221464360362}, 6: {'delay': 115.818, 'loss': 0.15614032641807185, 'tput': 1.551752395734471}, 2: {'delay': 116.401, 'loss': 0.2100003174336349, 'tput': 1.4917872133253653}}",0.9342181285274164,0.9091181736308772,107.96439154050222,0.7820209352658629,7.769116279069768,4.036476031007751
176,3xbbr75ms_3xbbr25ms_queue1500000B,1,12,1500000,bbr,bbr,150,50,90,0.03153483454915673,0.7328618480542916,55.0,,11.658894350574672,89897.356,0.5845677468554632,0.3735597410400826,0.4388170399912053,0.87837681855791,0.3728599850545541,0.3892860411287112,1021.3639999999999,50.0,11.730510730158732,"{1: {'delay': 1007.07, 'loss': 0.017276736418887162, 'tput': 4.214329039068119}, 'all': {'delay': 1021.364, 'loss': 0.03153483454915673, 'tput': 11.658894350574672}, 3: {'delay': 1005.459, 'loss': 0.02348075425866225, 'tput': 2.0392065945013282}, 4: {'delay': 1022.895, 'loss': 0.07251778664092545, 'tput': 3.2198642768111227}, 5: {'delay': 1017.716, 'loss': 0.021727346585619922, 'tput': 0.7049111037898318}, 6: {'delay': 997.152, 'loss': 0.012302495455147056, 'tput': 0.4370247674612658}, 2: {'delay': 1007.807, 'loss': 0.017394940338037124, 'tput': 2.2439167790338304}}",0.7448208500109081,0.8987485800297619,402.90587275204047,0.7774356696980221,7.833904761904762,3.896605968253968
177,3xbbr75ms_3xbbr25ms_queue248584B,1,12,248584,bbr,bbr,150,50,90,0.13302182157611542,0.6919892014356125,60.5,,11.578147466071698,89895.97300000001,0.3573996236181893,0.3267723220385422,0.2425992083585149,0.26193529813858163,0.472078450039792,0.5242716313803298,191.21200000000002,50.0,11.6861504496124,"{1: {'delay': 191.228, 'loss': 0.12439042194270955, 'tput': 5.994945646786648}, 'all': {'delay': 191.212, 'loss': 0.13302182157611542, 'tput': 11.5781474660717}, 3: {'delay': 191.192, 'loss': 0.1467776553603829, 'tput': 2.802316620660303}, 4: {'delay': 191.086, 'loss': 0.12652466321793143, 'tput': 1.4239421461477721}, 5: {'delay': 190.908, 'loss': 0.08773138190009244, 'tput': 0.5437476783002682}, 6: {'delay': 190.777, 'loss': 0.08572076216637048, 'tput': 0.47238809197009773}, 2: {'delay': 191.34, 'loss': 0.1802868166524575, 'tput': 1.2200057253406107}}",0.8278639374510044,0.7624278373348727,173.72540999688752,0.5870004785498317,9.104744186046513,2.581406263565891
178,3xbbr75ms_3xbbr25ms_queue184234B,1,12,184234,bbr,bbr,150,50,90,0.15527021818902387,0.7499986245933052,60.0,,11.627192265177946,89892.69499999998,0.42349803232090455,0.3834695636233284,0.31845223278684537,0.3238715972787449,0.3283986718421273,0.488841874447418,148.161,50.0,11.73953488372093,"{1: {'delay': 148.186, 'loss': 0.13754227816217968, 'tput': 5.468536369946413}, 'all': {'delay': 148.161, 'loss': 0.15527021818902387, 'tput': 11.627192265177946}, 3: {'delay': 148.182, 'loss': 0.203855390810199, 'tput': 1.3161389954187084}, 4: {'delay': 148.182, 'loss': 0.18161006755678955, 'tput': 2.4357991698802723}, 5: {'delay': 147.869, 'loss': 0.14735710332303853, 'tput': 1.8702471767052034}, 6: {'delay': 147.783, 'loss': 0.09312737696543116, 'tput': 0.6943577867490933}, 2: {'delay': 148.296, 'loss': 0.17459161810029034, 'tput': 1.070620451848126}}",0.9847649458778902,0.9813531528761263,136.00455822763016,0.6992076263874845,6.678883720930233,5.060651162790698
179,3xbbr75ms_3xbbr25ms_queue610635B,1,12,610635,bbr,bbr,150,50,90,0.03878881209186058,0.8106087278992778,29.5,,11.677725661730776,89892.978,0.6574558435821809,0.33453680310548506,0.3698232377723344,0.6657304052983349,0.3141554060055772,0.5817066153267889,431.39,50.0,11.761897,"{1: {'delay': 430.537, 'loss': 0.024072725794975325, 'tput': 3.864167767482729}, 'all': {'delay': 431.39, 'loss': 0.03878881209186058, 'tput': 11.677725661730776}, 3: {'delay': 430.851, 'loss': 0.03165429770044215, 'tput': 2.0538929429957684}, 4: {'delay': 432.072, 'loss': 0.08788728264567303, 'tput': 2.2763967193867627}, 5: {'delay': 429.984, 'loss': 0.012241589780242368, 'tput': 0.5229006809739906}, 6: {'delay': 431.657, 'loss': 0.04114651195060959, 'tput': 2.141555026083489}, 2: {'delay': 430.638, 'loss': 0.028431864879723268, 'tput': 2.3091859797668297}}",0.8340438098764137,0.9608170989108492,290.8639712427564,0.8900701075006272,7.0685625,4.6933345
180,3xbbr75ms_3xbbr25ms_queue101196B,1,12,101196,bbr,bbr,150,50,90,0.1884673512088392,0.7850055559788947,28.0,,11.633651788100526,89901.51699999999,0.7697114284627773,0.45836469854447603,0.32168185393022136,0.5521546496531495,0.3361279732499507,0.550982007707242,93.20299999999999,50.0,11.738046511627907,"{1: {'delay': 93.293, 'loss': 0.20641517608570537, 'tput': 3.3749886878511375}, 'all': {'delay': 93.203, 'loss': 0.18846735120883917, 'tput': 11.633651788100527}, 3: {'delay': 93.084, 'loss': 0.1772828811534729, 'tput': 3.3179718440484365}, 4: {'delay': 92.559, 'loss': 0.11059262037778006, 'tput': 0.7063251887872113}, 5: {'delay': 92.89, 'loss': 0.17942488472323204, 'tput': 2.3363050642500376}, 6: {'delay': 92.551, 'loss': 0.12197880270142103, 'tput': 0.7737936376150865}, 2: {'delay': 93.419, 'loss': 0.21437000435222553, 'tput': 2.489894564495352}}",0.9107352026656516,0.8998516085507303,86.87419363090936,0.8065020478463558,7.826976744186046,3.91106976744186
181,3xbbr75ms_3xbbr25ms_queue823920B,1,12,823920,bbr,bbr,150,50,90,0.05832604509236983,0.7553034780975736,51.0,,11.664016000776384,89893.63799999998,0.6080337995913471,0.4031664534835037,0.4377056022261718,0.7119568107461008,0.4014797680629325,0.7196392651763817,572.83,50.0,11.7403235,"{1: {'delay': 572.211, 'loss': 0.03498967574645273, 'tput': 4.109028896076409}, 'all': {'delay': 572.83, 'loss': 0.05832604509236983, 'tput': 11.664016000776385}, 3: {'delay': 572.586, 'loss': 0.0489365724176819, 'tput': 1.6537070858277474}, 4: {'delay': 573.24, 'loss': 0.11165997682541362, 'tput': 2.5739413932660002}, 5: {'delay': 572.427, 'loss': 0.03962167578470399, 'tput': 0.5114953759400648}, 6: {'delay': 572.976, 'loss': 0.0674340862991939, 'tput': 2.3669320797556592}, 2: {'delay': 572.437, 'loss': 0.04649221466732567, 'tput': 1.9772939741044429}}",0.7859204750323652,0.9842961936870458,330.2221574243603,0.8574228502191301,6.611625,5.1286985
182,3xbbr75ms_3xbbr25ms_queue335410B,1,12,335410,bbr,bbr,150,50,90,0.10011210331943887,0.7720297618935317,4.5,,11.6398135281671,89896.258,0.5037343626581372,0.3209269526632032,0.33314738508741515,0.499749827829822,0.7249784622110578,0.548124397640728,248.97099999999998,50.0,11.732311813953487,"{1: {'delay': 249.056, 'loss': 0.08949447081073592, 'tput': 4.890735014386967}, 'all': {'delay': 248.971, 'loss': 0.10011210331943887, 'tput': 11.639813528167101}, 3: {'delay': 248.826, 'loss': 0.09989445716345557, 'tput': 1.9477591800857423}, 4: {'delay': 249.033, 'loss': 0.11925965204790612, 'tput': 1.1341749572094684}, 5: {'delay': 248.931, 'loss': 0.1183847178579468, 'tput': 1.0502140082971667}, 6: {'delay': 248.592, 'loss': 0.09287553670084792, 'tput': 1.74990199456105}, 2: {'delay': 248.975, 'loss': 0.11341582690748442, 'tput': 2.126747959750303}}",0.8601408402056637,0.8872787400329875,220.09168082373986,0.8181298304055687,7.9570232558139535,3.7752885581395352
183,3xbbr75ms_3xbbr25ms_queue452563B,1,12,452563,bbr,bbr,150,50,90,0.1307558677973849,0.773105137119705,24.0,,11.700135996811508,89893.284,0.5898768581055014,0.4265858802598653,0.4690060206967934,0.7481825664994736,0.2906571671262964,0.6503180299653435,326.269,50.0,11.797242046511627,"{1: {'delay': 326.13, 'loss': 0.08998228317629464, 'tput': 4.327135145131961}, 'all': {'delay': 326.269, 'loss': 0.1307558677973849, 'tput': 11.700135996811508}, 3: {'delay': 326.156, 'loss': 0.0946099606564087, 'tput': 1.3375193076456922}, 4: {'delay': 326.435, 'loss': 0.1869167850140423, 'tput': 2.044764250989678}, 5: {'delay': 326.236, 'loss': 0.10143875821794524, 'tput': 0.6976760812478753}, 6: {'delay': 326.43, 'loss': 0.20399483318105915, 'tput': 3.002881618627593}, 2: {'delay': 326.124, 'loss': 0.10216551669541452, 'tput': 1.8983752026038376}}",0.9023840998067684,0.9934524840745732,269.2835291574456,0.8280216240311528,6.377488372093023,5.419753674418605
184,3xbbr75ms_3xbbr25ms_queue1111701B,1,12,1111701,bbr,bbr,150,50,90,0.06654364321779692,0.6574887046360586,34.0,,11.667483438255768,89897.838,0.4547660073241202,0.39910682995476654,0.4511056540955755,0.8198426497992487,0.3245546774625475,0.5025117780865906,764.821,50.0,11.742397,"{1: {'delay': 763.838, 'loss': 0.03922112400400868, 'tput': 4.97352864036619}, 'all': {'delay': 764.821, 'loss': 0.06654364321779693, 'tput': 11.667483438255768}, 3: {'delay': 763.315, 'loss': 0.04488473535724502, 'tput': 1.7947750806260505}, 4: {'delay': 765.322, 'loss': 0.13912040149830107, 'tput': 3.1126219123976284}, 5: {'delay': 764.455, 'loss': 0.041777044270139174, 'tput': 0.556997033958103}, 6: {'delay': 757.224, 'loss': 0.024267525197780304, 'tput': 0.3308340327694039}, 2: {'delay': 764.349, 'loss': 0.057061253497818765, 'tput': 1.971824055047531}}",0.7538448387289058,0.8618654300534878,358.98515630469353,0.6697517641087921,8.2216875,3.5207095
185,3xbbr75ms_3xbbr25ms_queue75000B,1,12,75000,bbr,bbr,150,50,90,0.1598930718268512,0.6589084998895012,40.5,,11.620519703966524,89893.75300000001,0.3765230863217371,0.42495176859885947,0.2452337244447893,0.2714392757851605,0.6327517531600373,0.29998015455977617,75.172,50.0,11.731359751937985,"{1: {'delay': 75.201, 'loss': 0.14649534251933016, 'tput': 5.332177776580314}, 'all': {'delay': 75.172, 'loss': 0.1598930718268512, 'tput': 11.620519703966526}, 3: {'delay': 75.104, 'loss': 0.1569313414159592, 'tput': 0.9787808415164423}, 4: {'delay': 75.201, 'loss': 0.18534528580313614, 'tput': 1.7094687236625077}, 5: {'delay': 74.526, 'loss': 0.14880324579132087, 'tput': 0.9796793203900757}, 6: {'delay': 74.918, 'loss': 0.15279499206842573, 'tput': 1.5180151795080494}, 2: {'delay': 75.277, 'loss': 0.18332739009091326, 'tput': 2.264741073402167}}",0.920910727351004,0.9269003103125796,70.01860249695633,0.7226404057652291,7.51293023255814,4.2184295193798445
186,3xbbr75ms_3xbbr25ms_queue136542B,1,12,136542,bbr,bbr,150,50,90,0.16478479827452264,0.8453515002625916,62.0,,11.579070900468116,89901.24,0.4917666435103218,0.2693403523271243,0.2786976030011682,0.4468545428250353,0.5275780047380921,0.5424647506634543,116.2,50.0,11.683162790697674,"{1: {'delay': 116.207, 'loss': 0.16541995664816256, 'tput': 4.604079597737291}, 'all': {'delay': 116.2, 'loss': 0.16478479827452264, 'tput': 11.579070900468114}, 3: {'delay': 116.22, 'loss': 0.1682721082872276, 'tput': 3.4911077672326423}, 4: {'delay': 115.856, 'loss': 0.12578237451071062, 'tput': 0.8035823619085092}, 5: {'delay': 115.653, 'loss': 0.10054976041901775, 'tput': 0.6993185815445967}, 6: {'delay': 115.573, 'loss': 0.10709907798883311, 'tput': 0.7238351147932232}, 2: {'delay': 116.342, 'loss': 0.1969669721191758, 'tput': 2.2691599542439285}}",0.8853138783509401,0.7377038453516741,107.84153449209879,0.7050335318381227,9.324837209302324,2.358325581395349
187,3xbbr75ms_3xbbr50ms_queue1500000B,1,12,1500000,bbr,bbr,150,100,90,0.042096474595654576,0.8877205282923659,42.5,,11.663890192170866,89896.978,0.6768733090661814,0.3536276368174576,0.3365475132738663,0.5851215543832161,0.3746096721010288,0.43119204977475983,1021.612,50.0,11.73944692913386,"{1: {'delay': 1017.787, 'loss': 0.03318516745106981, 'tput': 3.749188672195511}, 'all': {'delay': 1021.612, 'loss': 0.042096474595654576, 'tput': 11.663890192170864}, 3: {'delay': 1020.311, 'loss': 0.04127423275074493, 'tput': 2.0290298432179266}, 4: {'delay': 1022.752, 'loss': 0.061519254145005364, 'tput': 3.7211250584626736}, 5: {'delay': 1021.332, 'loss': 0.04456754891806203, 'tput': 0.6150989329982242}, 6: {'delay': 675.281, 'loss': 0.00867129286015611, 'tput': 0.8797023407249913}, 2: {'delay': 1016.567, 'loss': 0.03820907973111398, 'tput': 2.053479972206243}}",0.930314026085543,0.9760030186088664,421.7513846558728,0.8044660531079838,6.790110236220473,4.949336692913386
188,3xbbr75ms_3xbbr50ms_queue248584B,1,12,248584,bbr,bbr,150,100,90,0.16802124456422285,0.9012240427852888,34.0,,11.608016549804336,89897.37700000002,0.5377696707366195,0.4279726193282714,0.2884542695996866,0.3406930771513569,0.30453602919726924,0.2942517639386129,191.169,50.0,11.683556713178296,"{1: {'delay': 191.24, 'loss': 0.15544189335773384, 'tput': 4.4714946651952925}, 'all': {'delay': 191.169, 'loss': 0.16802124456422285, 'tput': 11.608016549804338}, 3: {'delay': 191.087, 'loss': 0.17615483594900172, 'tput': 1.532850249875835}, 4: {'delay': 191.123, 'loss': 0.1871412174914876, 'tput': 1.5998497362898916}, 5: {'delay': 190.968, 'loss': 0.14812479719552563, 'tput': 1.7962700910809388}, 6: {'delay': 190.794, 'loss': 0.14396569298066797, 'tput': 1.722818483957964}, 2: {'delay': 191.322, 'loss': 0.20707423661005564, 'tput': 1.920950938028559}}",0.9853856394219036,0.9844645444080508,173.74490283303058,0.8982786590282551,6.575627906976745,5.10792880620155
189,3xbbr75ms_3xbbr50ms_queue184234B,1,12,184234,bbr,bbr,150,100,90,0.18770898812293998,0.8181195307230117,60.5,,11.611274237246606,89892.946,0.5135723287509517,0.3888605463591461,0.4615986436705784,0.36229614953697503,0.33059752878096044,0.2895162809420775,148.235,50.0,11.712218790697674,"{1: {'delay': 148.289, 'loss': 0.17395110177121142, 'tput': 4.725547863233487}, 'all': {'delay': 148.235, 'loss': 0.18770898812294, 'tput': 11.611274237246603}, 3: {'delay': 148.22, 'loss': 0.24830348344667874, 'tput': 1.8515759109601775}, 4: {'delay': 148.181, 'loss': 0.13858257548484043, 'tput': 0.7536552446051243}, 5: {'delay': 148.156, 'loss': 0.21252552083276377, 'tput': 1.3209089167652224}, 6: {'delay': 147.989, 'loss': 0.157990953432397, 'tput': 3.212182115423276}, 2: {'delay': 148.342, 'loss': 0.2072083690397557, 'tput': 1.3512681625056355}}",0.9955428474482112,0.9912788358978832,136.39537231596856,0.7694939484440133,6.405395348837209,5.306823441860465
