ex_name,run_id,bottleneck_tput,q_size,scheme_a,scheme_b,rtprop_a,rtprop_b,runtime,loss,interval_fairness,time_to_max_fairness,delay,throughput,duration,throughput_rsd1,throughput_rsd2,throughput_rsd3,throughput_rsd4,throughput_rsd5,throughput_rsd6,95percentile_bottleneck_delay,bottleneck_rtprop,converged_tput,flow_data,group_interval_fairness,group_overall_fairness,mean_bottleneck_delay,overall_fairness,scheme_a_tput,scheme_b_tput
3xvivace50ms_3xcubic0ms_queue136542B,1,12,136542,vivace,cubic,100,0,90,0.010132543981046571,0.8810917527843295,12.5,,11.6124709001543,89832.521,0.8167178303132889,0.46749970916885103,0.33623727043903473,0.2907167142269047,0.29005747012654837,0.2573652939595171,115.226,50.0,11.99338815503876,"{1: {'delay': 115.282, 'loss': 0.007609469566901339, 'tput': 3.2920046346071525}, 'all': {'delay': 115.226, 'loss': 0.010132543981046571, 'tput': 11.6124709001543}, 3: {'delay': 115.425, 'loss': 0.012297908657327938, 'tput': 1.4460939795153958}, 4: {'delay': 115.045, 'loss': 0.0115644692550253, 'tput': 2.1205479589461365}, 5: {'delay': 114.944, 'loss': 0.01150641806082442, 'tput': 2.0639476312594183}, 6: {'delay': 115.078, 'loss': 0.010508054502194275, 'tput': 2.3319082510765736}, 2: {'delay': 115.294, 'loss': 0.010189865675146903, 'tput': 2.0906266774903837}}",0.9429128478642906,0.9894907923035062,91.779653577228,0.9786961976784165,5.378690480620155,6.614697674418605
3xvivace50ms_3xcubic25ms_queue1500000B,1,12,1500000,vivace,cubic,100,50,90,0.02308473370771169,0.7702501214582853,49.5,,11.586012612905694,89825.297,0.8514478558542773,0.32491733439912707,0.42584773916216756,0.44297181894844406,0.563445184995681,0.833203979854274,1021.601,50.0,11.99461,"{1: {'delay': 1020.535, 'loss': 0.009994301057833499, 'tput': 3.0429562912023416}, 'all': {'delay': 1021.601, 'loss': 0.02308473370771169, 'tput': 11.586012612905694}, 3: {'delay': 1021.603, 'loss': 0.01377916665808343, 'tput': 1.9194601741276622}, 4: {'delay': 1021.705, 'loss': 0.021132873382459394, 'tput': 4.08751219802168}, 5: {'delay': 1022.09, 'loss': 0.043573355523957136, 'tput': 1.4983892442384676}, 6: {'delay': 1022.329, 'loss': 0.05948503098770286, 'tput': 1.437542975703249}, 2: {'delay': 1021.676, 'loss': 0.021919142170573003, 'tput': 1.313313041044699}}",0.9055980930250943,0.9700792059088051,725.6649054642847,0.8161673183022929,4.9440365,7.0505735
3xvivace50ms_3xcubic25ms_queue248584B,1,12,248584,vivace,cubic,100,50,90,0.009850995787798245,0.9310469643018264,59.5,,11.629478573733405,89829.882,1.034484463151433,0.5429205656736643,0.3438663802902053,0.27453779595423006,0.1877042591354283,0.25241822109263645,189.304,50.0,11.994568434108526,"{1: {'delay': 189.817, 'loss': 0.00863537215764787, 'tput': 2.8250943164605915}, 'all': {'delay': 189.304, 'loss': 0.009850995787798245, 'tput': 11.629478573733405}, 3: {'delay': 189.367, 'loss': 0.011264172402762784, 'tput': 1.338309256772092}, 4: {'delay': 188.919, 'loss': 0.010560984847040267, 'tput': 2.8861073045495775}, 5: {'delay': 188.735, 'loss': 0.008931537840476289, 'tput': 3.010969027798158}, 6: {'delay': 188.54, 'loss': 0.009602896806984229, 'tput': 2.55786244060048}, 2: {'delay': 189.565, 'loss': 0.01242990278685463, 'tput': 1.0846818889411907}}",0.9473630571583366,0.856257319951211,143.7252927033446,0.8509843590142879,3.5400568062015503,8.454511627906976
3xvivace50ms_3xcubic25ms_queue184234B,1,12,184234,vivace,cubic,100,50,90,0.017892714977325253,0.851811677576379,36.0,,11.585565895607534,89828.47600000001,0.9326166169663145,0.2763163715274554,0.5312733408747955,0.33625427649394984,0.2682574151792315,0.26464192025014804,147.221,50.0,11.994082728682171,"{1: {'delay': 147.801, 'loss': 0.02250640316648278, 'tput': 2.910275878928133}, 'all': {'delay': 147.221, 'loss': 0.017892714977325253, 'tput': 11.585565895607534}, 3: {'delay': 147.74, 'loss': 0.04634331117837964, 'tput': 1.2952800684412116}, 4: {'delay': 145.524, 'loss': 0.006400701714543655, 'tput': 2.3654807681639873}, 5: {'delay': 146.009, 'loss': 0.008639660919942393, 'tput': 2.618874633717722}, 6: {'delay': 146.085, 'loss': 0.009273220345776823, 'tput': 3.0253152013406095}, 2: {'delay': 147.246, 'loss': 0.027192501949474424, 'tput': 1.410788153422388}}",0.8720557983246859,0.8934788199964221,107.11599558020711,0.8855293645397609,3.926361798449612,8.067720930232559
3xvivace50ms_3xcubic25ms_queue610635B,1,12,610635,vivace,cubic,100,50,90,0.014474772739352826,0.8212786332504132,31.5,,11.611087767351187,89833.667,0.8925305816379815,0.5413308104657802,0.31958603680377157,0.47759538360659726,0.37304017025971903,0.22886774930636702,430.774,50.0,11.99387088372093,"{1: {'delay': 431.099, 'loss': 0.010077020419606342, 'tput': 3.290948138658267}, 'all': {'delay': 430.774, 'loss': 0.014474772739352826, 'tput': 11.611087767351187}, 3: {'delay': 430.849, 'loss': 0.017081997725157727, 'tput': 1.2956769773542582}, 4: {'delay': 429.848, 'loss': 0.0186665339268699, 'tput': 2.725953434006012}, 5: {'delay': 429.55, 'loss': 0.015983231034283674, 'tput': 2.3692809509114765}, 6: {'delay': 429.684, 'loss': 0.015610970822622527, 'tput': 2.0626241491223483}, 2: {'delay': 430.963, 'loss': 0.012851332341308419, 'tput': 1.6854980861321904}}",0.8663835249892481,0.9222892413300678,336.42421645346406,0.899807496947632,4.256185550387596,7.737685333333333
3xvivace50ms_3xcubic25ms_queue101196B,1,12,101196,vivace,cubic,100,50,90,0.012592782358149313,0.8831509148298986,55.0,,11.597407349501712,89833.165,0.9854001434077794,0.3799436141265269,0.37565701079620656,0.22686028340984868,0.20679973782892994,0.19563989893760506,91.672,50.0,11.993758759689921,"{1: {'delay': 92.104, 'loss': 0.014345725583816193, 'tput': 2.7637682363746174}, 'all': {'delay': 91.672, 'loss': 0.012592782358149313, 'tput': 11.597407349501712}, 3: {'delay': 92.001, 'loss': 0.024225423660287015, 'tput': 1.577606754845904}, 4: {'delay': 91.147, 'loss': 0.009169986949986497, 'tput': 2.7341554113764333}, 5: {'delay': 91.037, 'loss': 0.00761599768924992, 'tput': 2.8191959284461663}, 6: {'delay': 91.018, 'loss': 0.00939275983028709, 'tput': 2.4365766370583475}, 2: {'delay': 91.572, 'loss': 0.015014207379399847, 'tput': 1.2682099541345024}}",0.8982887958656501,0.8985328374961592,65.7521694023245,0.8943351123891601,3.9816657364341084,8.012093023255813
3xvivace50ms_3xcubic25ms_queue823920B,1,12,823920,vivace,cubic,100,50,90,0.014064096726438935,0.8702247468833632,12.5,,11.595324766618736,89825.334,0.8963494783143517,0.3668973962778508,0.29563143898870003,0.22808631282145628,0.44066600581341164,0.28949997943042,571.658,50.0,11.993898,"{1: {'delay': 571.19, 'loss': 0.006291831142461901, 'tput': 3.0985357722085007}, 'all': {'delay': 571.658, 'loss': 0.014064096726438935, 'tput': 11.595324766618736}, 3: {'delay': 571.892, 'loss': 0.015555108468253698, 'tput': 1.3045671393882319}, 4: {'delay': 571.734, 'loss': 0.019350164949925697, 'tput': 2.6912420364410607}, 5: {'delay': 571.631, 'loss': 0.021453084845950987, 'tput': 2.2005315162091232}, 6: {'delay': 571.703, 'loss': 0.0173663964214974, 'tput': 2.5669465923146264}, 2: {'delay': 571.8, 'loss': 0.008547109676189213, 'tput': 1.6438939355038027}}",0.8910787988283714,0.9353689738585947,418.66662323005875,0.9316341681701775,4.4205745,7.5733235
3xvivace50ms_3xcubic25ms_queue335410B,1,12,335410,vivace,cubic,100,50,90,0.010560228723780929,0.8693649885952058,20.5,,11.637852358527484,89821.51,1.010459717729607,0.3613503440851073,0.2775128530139327,0.20668306029340605,0.189474047140346,0.1959206372420209,246.871,50.0,11.99383615503876,"{1: {'delay': 247.105, 'loss': 0.006159883385413734, 'tput': 3.0646392829512665}, 'all': {'delay': 246.871, 'loss': 0.010560228723780929, 'tput': 11.637852358527484}, 3: {'delay': 247.119, 'loss': 0.010472960745281035, 'tput': 1.2606424314542626}, 4: {'delay': 246.741, 'loss': 0.01412688705951548, 'tput': 2.306497183960125}, 5: {'delay': 246.58, 'loss': 0.013308607200555045, 'tput': 2.667940526202265}, 6: {'delay': 246.467, 'loss': 0.011378156613490287, 'tput': 2.845689892342717}, 2: {'delay': 246.886, 'loss': 0.010035175098836002, 'tput': 1.4906163463884858}}",0.8900762424659028,0.9001827656124793,184.38624944406104,0.8951975408081249,3.999975689922481,7.9938604651162795
3xvivace50ms_3xcubic25ms_queue452563B,1,12,452563,vivace,cubic,100,50,90,0.013710195120680502,0.8888511626716101,34.5,,11.612843281531593,89825.361,0.8722557269934327,0.42425756875330595,0.35388783699533516,0.20153545930376468,0.28847608429396243,0.2306598925614081,325.28,50.0,11.993875844961241,"{1: {'delay': 325.576, 'loss': 0.009034862666864263, 'tput': 3.1106262208712994}, 'all': {'delay': 325.28, 'loss': 0.013710195120680502, 'tput': 11.612843281531593}, 3: {'delay': 325.288, 'loss': 0.018194745355987085, 'tput': 1.418453781124723}, 4: {'delay': 324.563, 'loss': 0.012204957739074596, 'tput': 2.733031226966614}, 5: {'delay': 325.106, 'loss': 0.01774945834178665, 'tput': 2.1629000943727124}, 6: {'delay': 324.9, 'loss': 0.013578382912661224, 'tput': 2.585033440379036}, 2: {'delay': 325.589, 'loss': 0.01764479400496044, 'tput': 1.5138858894162421}}",0.918870576549759,0.9317406981981514,253.3119523952067,0.9235089903671594,4.373771906976745,7.620103937984497
3xvivace50ms_3xcubic25ms_queue1111701B,1,12,1111701,vivace,cubic,100,50,90,0.022158757301094623,0.7701983041525463,19.5,,11.626070726546073,89817.167,1.1347168183425687,0.42621253210530385,0.3057887931918355,0.4237733959038288,0.34839228589904786,0.42163971432830283,763.871,50.0,11.994952999999999,"{1: {'delay': 764.169, 'loss': 0.01322504911239164, 'tput': 2.84373207996963}, 'all': {'delay': 763.871, 'loss': 0.022158757301094623, 'tput': 11.626070726546073}, 3: {'delay': 763.798, 'loss': 0.02226548462699085, 'tput': 1.2960587471816574}, 4: {'delay': 763.482, 'loss': 0.02805828624590756, 'tput': 2.5044345911154196}, 5: {'delay': 763.68, 'loss': 0.02831791098515546, 'tput': 2.640374284844814}, 6: {'delay': 763.046, 'loss': 0.0266130066678395, 'tput': 2.745654622350425}, 2: {'delay': 763.915, 'loss': 0.01650463496560628, 'tput': 1.6385651096947234}}",0.833636296715314,0.8672133728940431,571.833493594159,0.863390896015103,3.6506405,8.3443125
3xvivace50ms_3xcubic25ms_queue75000B,1,12,75000,vivace,cubic,100,50,90,0.014530883604876199,0.9809949890291977,64.0,,11.609232282289083,89827.23599999999,0.9247218086465993,0.41461651987305165,0.4368641364667763,0.2406552674876077,0.2160044566320522,0.17959034197124163,74.589,50.0,11.976313054263565,"{1: {'delay': 75.006, 'loss': 0.015291217866600038, 'tput': 3.091040314201172}, 'all': {'delay': 74.589, 'loss': 0.014530883604876199, 'tput': 11.609232282289083}, 3: {'delay': 74.896, 'loss': 0.02969275962078055, 'tput': 1.2945962255190124}, 4: {'delay': 73.844, 'loss': 0.010148390348354575, 'tput': 2.5311816080538185}, 5: {'delay': 73.875, 'loss': 0.012577661424141073, 'tput': 2.506122904083823}, 6: {'delay': 73.66, 'loss': 0.00909363345709957, 'tput': 2.9809228335421167}, 2: {'delay': 74.606, 'loss': 0.018507832722321482, 'tput': 1.2203443631193343}}",0.9900932578673493,0.8835898451677484,54.42717478072097,0.8769938612606473,3.814638635658915,8.161674418604651
3xvivace50ms_3xcubic25ms_queue136542B,1,12,136542,vivace,cubic,100,50,90,0.012539176599318913,0.8892846796372282,38.5,,11.61824944738894,89814.073,1.0241330869491874,0.300310356822073,0.5333697193471878,0.19357214455332455,0.18535491287722108,0.25979310992016247,115.085,50.0,11.993825736434108,"{1: {'delay': 115.593, 'loss': 0.015147601860545645, 'tput': 2.6601331392776144}, 'all': {'delay': 115.085, 'loss': 0.012539176599318913, 'tput': 11.61824944738894}, 3: {'delay': 115.616, 'loss': 0.023686321088518425, 'tput': 1.4111989976617758}, 4: {'delay': 114.369, 'loss': 0.0087596118755624, 'tput': 2.501303279131958}, 5: {'delay': 114.06, 'loss': 0.007729775822984619, 'tput': 2.6880085808722565}, 6: {'delay': 114.31, 'loss': 0.008350032042994004, 'tput': 3.0072361497865248}, 2: {'delay': 115.156, 'loss': 0.016847216046714797, 'tput': 1.4314312591828193}}",0.9125945827395019,0.8764606986053566,81.78200266895342,0.8722879663109048,3.7454536434108525,8.248372093023255
3xvivace50ms_3xcubic50ms_queue1500000B,1,12,1500000,vivace,cubic,100,100,90,0.022540971479087735,0.8499205018123364,59.0,,11.590337523351913,89831.503,1.3208943789450145,0.3413181189220467,0.3208954564715102,0.3775379347301502,0.5899907427636536,0.7438526203081186,1021.542,50.0,11.995203023622047,"{1: {'delay': 1019.15, 'loss': 0.011675402427139492, 'tput': 2.074313373115888}, 'all': {'delay': 1021.542, 'loss': 0.022540971479087735, 'tput': 11.590337523351913}, 3: {'delay': 1021.668, 'loss': 0.020471577590760792, 'tput': 1.5724323529819713}, 4: {'delay': 1021.557, 'loss': 0.01892879637145961, 'tput': 4.86596815451496}, 5: {'delay': 1022.089, 'loss': 0.03269864995672345, 'tput': 1.8608952583100147}, 6: {'delay': 1022.08, 'loss': 0.04346475714373621, 'tput': 1.7919854749849213}, 2: {'delay': 1021.391, 'loss': 0.020630829661100747, 'tput': 1.4091687070328403}}",0.9147135905893133,0.8641287657494907,672.8973937099994,0.7187768499777313,3.6193809133858266,8.37582211023622
3xvivace50ms_3xcubic50ms_queue248584B,1,12,248584,vivace,cubic,100,100,90,0.005784688400154336,0.8140864153113547,27.0,,11.595439578944896,89834.51199999999,1.0595311278148876,0.4829203100473407,0.25229169865729767,0.382749165987296,0.28968139129161513,0.3229077019908516,187.745,50.0,11.99397953488372,"{1: {'delay': 184.267, 'loss': 0.003092620600916529, 'tput': 2.5802108790470824}, 'all': {'delay': 187.745, 'loss': 0.005784688400154336, 'tput': 11.595439578944896}, 3: {'delay': 188.289, 'loss': 0.0035238035130572554, 'tput': 1.4050992614317606}, 4: {'delay': 188.096, 'loss': 0.006028870487567728, 'tput': 3.5914743022532427}, 5: {'delay': 188.541, 'loss': 0.008244078997220683, 'tput': 1.9433860057560814}, 6: {'delay': 188.246, 'loss': 0.008585008191690058, 'tput': 2.8441432794326698}, 2: {'delay': 188.123, 'loss': 0.005392411261857077, 'tput': 1.2810365785309432}}",0.8477845848741232,0.8847249511428261,132.36738891443463,0.8538471681383095,3.8322942015503876,8.161685333333333
3xvivace50ms_3xcubic50ms_queue184234B,1,12,184234,vivace,cubic,100,100,90,0.01478415760617402,0.8620744778836393,34.5,,11.61871092358899,89828.81,1.0176327426120975,0.24760517902051618,0.5443628488962211,0.3906929978822853,0.2539616104516543,0.21676884663655777,147.244,50.0,11.993906,"{1: {'delay': 147.926, 'loss': 0.019287958656927784, 'tput': 2.782551503522863}, 'all': {'delay': 147.244, 'loss': 0.01478415760617402, 'tput': 11.61871092358899}, 3: {'delay': 146.798, 'loss': 0.010317000732905979, 'tput': 1.5215555014662059}, 4: {'delay': 146.297, 'loss': 0.013858991009786603, 'tput': 2.724677122508996}, 5: {'delay': 146.495, 'loss': 0.013333224839651936, 'tput': 2.555154099911416}, 6: {'delay': 146.159, 'loss': 0.009370646411357098, 'tput': 2.6796834775976364}, 2: {'delay': 146.909, 'loss': 0.021570561536652377, 'tput': 1.3668130597738148}}",0.8927721348560621,0.888324432133466,105.55296489536117,0.8841724066369091,3.870656,8.12325
3xvivace50ms_3xcubic50ms_queue610635B,1,12,610635,vivace,cubic,100,100,90,0.026468325934996928,0.8861820120877691,28.5,,11.63322955705128,89816.60500000001,0.7623449892808232,0.31151372198316957,0.2867350151924536,0.5822845647993182,0.4228531699527575,0.4296731962083058,431.443,50.0,11.990961500000001,"{1: {'delay': 431.818, 'loss': 0.022317523624761693, 'tput': 4.693735108205315}, 'all': {'delay': 431.443, 'loss': 0.026468325934996928, 'tput': 11.63322955705128}, 3: {'delay': 431.366, 'loss': 0.04023493073312756, 'tput': 1.3025026709176177}, 4: {'delay': 430.396, 'loss': 0.029294421010161997, 'tput': 1.8467510730350556}, 5: {'delay': 430.127, 'loss': 0.020520074557348056, 'tput': 2.0927358500214246}, 6: {'delay': 430.399, 'loss': 0.02356569487312099, 'tput': 1.8117772815970579}, 2: {'delay': 431.173, 'loss': 0.03558401304930625, 'tput': 1.4079097292074285}}",0.8974325582775913,0.9985507800838542,327.61711825330923,0.9304076356118398,5.7670755,6.223886
