ex_name,run_id,bottleneck_tput,q_size,scheme_a,scheme_b,rtprop_a,rtprop_b,runtime,loss,interval_fairness,time_to_max_fairness,delay,throughput,duration,throughput_rsd1,throughput_rsd2,throughput_rsd3,throughput_rsd4,throughput_rsd5,throughput_rsd6,95percentile_bottleneck_delay,bottleneck_rtprop,converged_tput,flow_data,group_interval_fairness,group_overall_fairness,mean_bottleneck_delay,overall_fairness,scheme_a_tput,scheme_b_tput
3xcubic25ms_3xcubic50ms_queue248584B,1,12,248584,cubic,cubic,50,100,90,0.005948038820629997,0.9098189261958086,22.5,,11.951261289852926,89943.04500000001,0.8224842073734443,0.22743867390740538,0.26241394857278383,0.3463161761975721,0.2598527316549657,0.27212384783177873,189.006,50.0,12.0001985,"{1: {'delay': 189.258, 'loss': 0.003918831950405655, 'tput': 3.8322315555297495}, 'all': {'delay': 189.006, 'loss': 0.005948038820629997, 'tput': 11.951261289852926}, 3: {'delay': 188.921, 'loss': 0.006943554417179421, 'tput': 2.473561901946418}, 4: {'delay': 188.794, 'loss': 0.006771294026891028, 'tput': 1.694826435631318}, 5: {'delay': 188.835, 'loss': 0.008503626685310572, 'tput': 1.7853683279396848}, 6: {'delay': 189.005, 'loss': 0.006365146971975211, 'tput': 1.6780095722841695}, 2: {'delay': 188.92, 'loss': 0.006135763346870937, 'tput': 2.039853183986076}}",0.9596489094657412,0.9776947480891688,163.47048354150618,0.9713009833241735,6.906375,5.0938235
3xcubic25ms_3xcubic50ms_queue184234B,1,12,184234,cubic,cubic,50,100,90,0.006675113235201646,0.9434569620501634,45.5,,11.951440592379662,89947.72,0.7905639600576572,0.2744951661087929,0.29863951362693997,0.26383621349314074,0.6213868342444241,0.22744398280237058,146.551,50.0,12.0,"{1: {'delay': 146.844, 'loss': 0.007495683913814943, 'tput': 3.709768074477519}, 'all': {'delay': 146.551, 'loss': 0.006675113235201646, 'tput': 11.951440592379662}, 3: {'delay': 146.393, 'loss': 0.0052807413851788665, 'tput': 2.32138395927055}, 4: {'delay': 146.227, 'loss': 0.006683554015564086, 'tput': 1.5028140545433728}, 5: {'delay': 146.398, 'loss': 0.007811461923778462, 'tput': 1.4415755240118995}, 6: {'delay': 146.256, 'loss': 0.006682244926069059, 'tput': 2.038462706169286}, 2: {'delay': 146.532, 'loss': 0.006047889335607848, 'tput': 2.4878674804694563}}",0.9938660088348276,0.9797629193990351,127.53793178190747,0.9718413237733112,6.8623125,5.1376875
3xcubic25ms_3xcubic50ms_queue610635B,1,12,610635,cubic,cubic,50,100,90,0.009158299751180321,0.9849408582434751,57.5,,11.951613567255592,89944.469,0.7179763465944365,0.25421198593169453,0.2900138510652785,0.4643861037433515,0.17200929398280929,0.336549154803233,430.098,50.0,12.000011,"{1: {'delay': 430.315, 'loss': 0.005491706477180114, 'tput': 4.736007218769263}, 'all': {'delay': 430.098, 'loss': 0.009158299751180321, 'tput': 11.951613567255592}, 3: {'delay': 430.019, 'loss': 0.013328245563545393, 'tput': 1.607948038937487}, 4: {'delay': 429.905, 'loss': 0.01037855565532908, 'tput': 1.9655703338374793}, 5: {'delay': 429.779, 'loss': 0.010870482592990394, 'tput': 1.7751265077619565}, 6: {'delay': 429.811, 'loss': 0.013126593568459244, 'tput': 1.3968207549289202}, 2: {'delay': 429.923, 'loss': 0.010833419640395303, 'tput': 1.9042582904659229}}",0.9947178308617791,0.9919597239636017,364.91691369957806,0.9522199037555389,6.5401875,5.4598235
3xcubic25ms_3xcubic50ms_queue101196B,1,12,101196,cubic,cubic,50,100,90,0.006653453204311988,0.9175695713536927,40.0,,11.951056544295279,89945.59,0.8261861796549915,0.28689147775551804,0.28833372411406727,0.3803653075402666,0.23773836285880628,0.3814933619226817,91.543,50.0,12.0,"{1: {'delay': 91.795, 'loss': 0.008985258761918025, 'tput': 3.5180526912688683}, 'all': {'delay': 91.543, 'loss': 0.006653453204311988, 'tput': 11.951056544295279}, 3: {'delay': 91.321, 'loss': 0.004515835174495386, 'tput': 2.252301703786936}, 4: {'delay': 91.458, 'loss': 0.006474426221960594, 'tput': 2.0662963291876353}, 5: {'delay': 91.586, 'loss': 0.007004393213793647, 'tput': 1.5589461193632634}, 6: {'delay': 91.371, 'loss': 0.006488147853149107, 'tput': 1.5873571786553589}, 2: {'delay': 91.379, 'loss': 0.005005871305835741, 'tput': 2.500479814814062}}",0.9896685685989381,0.9853159150166791,78.33318071213304,0.9755858286847844,6.732465116279069,5.267534883720931
3xcubic25ms_3xcubic50ms_queue823920B,1,12,823920,cubic,cubic,50,100,90,0.012293852491587876,0.9746966238245789,52.5,,11.95148122725859,89944.402,0.7739473273794967,0.3678913895542579,0.44528412567890663,0.25363951710957483,0.2851882877921076,0.3546860860433186,571.335,50.0,12.000011086614172,"{1: {'delay': 571.63, 'loss': 0.0071447959211788925, 'tput': 4.820606651429483}, 'all': {'delay': 571.335, 'loss': 0.012293852491587876, 'tput': 11.95148122725859}, 3: {'delay': 571.349, 'loss': 0.01322599967015159, 'tput': 1.9825521888727058}, 4: {'delay': 570.845, 'loss': 0.01447059681324947, 'tput': 1.9862650662105266}, 5: {'delay': 570.911, 'loss': 0.014577091307890533, 'tput': 1.8085004336087063}, 6: {'delay': 571.292, 'loss': 0.021451344931870175, 'tput': 1.3509264118114876}, 2: {'delay': 571.233, 'loss': 0.01761587736898451, 'tput': 1.4578911505909486}}",0.9951491509898165,0.9884107974561476,481.84150251138493,0.9586008849772911,6.649700787401574,5.350310299212598
3xcubic25ms_3xcubic50ms_queue335410B,1,12,335410,cubic,cubic,50,100,90,0.006807341675867273,0.8438613498216895,38.5,,11.951317412508518,89947.64300000001,0.8793050137494647,0.3284483252273804,0.2517793072897981,0.42427023830530547,0.39687050322643724,0.42644963809268044,247.079,50.0,12.000011,"{1: {'delay': 247.349, 'loss': 0.004677597059265848, 'tput': 3.550039052073561}, 'all': {'delay': 247.079, 'loss': 0.006807341675867273, 'tput': 11.951317412508518}, 3: {'delay': 246.907, 'loss': 0.006562319345452927, 'tput': 1.959122334806198}, 4: {'delay': 247.042, 'loss': 0.00953423841094847, 'tput': 1.4356506115117007}, 5: {'delay': 246.984, 'loss': 0.010211106961412142, 'tput': 1.7021726606377183}, 6: {'delay': 246.888, 'loss': 0.00842248157332337, 'tput': 2.5756972416872137}, 2: {'delay': 246.842, 'loss': 0.0055910608198286305, 'tput': 2.4424917008857565}}",0.946184974709319,0.9998769644138502,215.56554005848605,0.9723055792829104,6.0665625,5.9334485
3xcubic25ms_3xcubic50ms_queue452563B,1,12,452563,cubic,cubic,50,100,90,0.0075337298379662965,0.9353681779745499,57.0,,11.95131287533144,89945.669,0.7711213744579889,0.3684118922548022,0.40143685371229476,0.2871374380144701,0.3129689541421702,0.2904756355827773,324.121,50.0,11.999823500000002,"{1: {'delay': 324.62, 'loss': 0.004804395736432099, 'tput': 4.090138016534706}, 'all': {'delay': 324.121, 'loss': 0.0075337298379662965, 'tput': 11.95131287533144}, 3: {'delay': 323.901, 'loss': 0.009265402918118948, 'tput': 1.7718149045658456}, 4: {'delay': 323.362, 'loss': 0.0073911025967772215, 'tput': 1.7470823300587242}, 5: {'delay': 324.15, 'loss': 0.014571777636718464, 'tput': 1.771179742430163}, 6: {'delay': 323.639, 'loss': 0.00821343066624447, 'tput': 1.5240300114289715}, 2: {'delay': 323.758, 'loss': 0.006754447440797562, 'tput': 2.5221684838889975}}",0.9935305776297982,0.9721266529254805,279.35284372488616,0.9561388079629869,7.015875,4.9839485
3xcubic25ms_3xcubic50ms_queue1111701B,1,12,1111701,cubic,cubic,50,100,90,0.014392013990269903,0.9130781902055628,60.0,,11.950113438985596,89949.67599999999,0.6996979503102575,0.43466936918022725,0.5112111699028333,0.4844484902992508,0.5447062395566895,0.5306681778298161,763.508,50.0,12.000011086614172,"{1: {'delay': 763.576, 'loss': 0.009294414601138445, 'tput': 5.148274337021636}, 'all': {'delay': 763.508, 'loss': 0.014392013990269903, 'tput': 11.950113438985596}, 3: {'delay': 763.702, 'loss': 0.023248729643488897, 'tput': 1.0284972807559465}, 4: {'delay': 763.373, 'loss': 0.018796494648005924, 'tput': 1.9306984771934885}, 5: {'delay': 763.096, 'loss': 0.013661084786343425, 'tput': 2.43735680574181}, 6: {'delay': 763.497, 'loss': 0.018209166089561357, 'tput': 1.6887092680493079}, 2: {'delay': 763.77, 'loss': 0.02068046781516031, 'tput': 1.2884431547905209}}",0.9867974773316395,0.9953971669342668,632.1607594628686,0.8849620079134649,5.592,6.408011086614173
3xcubic25ms_3xcubic50ms_queue75000B,1,12,75000,cubic,cubic,50,100,90,0.004856649057072171,0.9981474383544141,63.5,,11.94583966615551,89948.70700000001,0.8656593209945073,0.25707843417740567,0.15363497973338083,0.2559915950505736,0.3105803115833256,0.28379034238373924,72.987,50.0,11.9975625,"{1: {'delay': 72.92, 'loss': 0.004018217568141802, 'tput': 3.440524693757544}, 'all': {'delay': 72.987, 'loss': 0.004856649057072171, 'tput': 11.94583966615551}, 3: {'delay': 73.054, 'loss': 0.005166220350503514, 'tput': 2.0532669464995377}, 4: {'delay': 72.967, 'loss': 0.0062375480060176125, 'tput': 1.6087537230291382}, 5: {'delay': 73.057, 'loss': 0.005709281977630654, 'tput': 1.9745399753754898}, 6: {'delay': 73.094, 'loss': 0.005243674186829139, 'tput': 1.8957970001524602}, 2: {'delay': 72.888, 'loss': 0.00429438319321207, 'tput': 2.58900586828684}}",0.999424331585007,0.9944296786082821,59.68057010295463,0.9856873915549116,6.44775,5.5498125
3xcubic25ms_3xcubic50ms_queue136542B,1,12,136542,cubic,cubic,50,100,90,0.0069617089159625944,0.9365174549581617,18.0,,11.950688522933861,89949.36399999999,0.8407243998929156,0.24664237189601007,0.2562868311889433,0.19967118552018637,0.24005321186025722,0.364238792314777,114.396,50.0,12.0,"{1: {'delay': 114.556, 'loss': 0.010559613240588406, 'tput': 3.501032867255805}, 'all': {'delay': 114.396, 'loss': 0.0069617089159625944, 'tput': 11.950688522933861}, 3: {'delay': 114.357, 'loss': 0.006361361790069409, 'tput': 1.901117956561434}, 4: {'delay': 114.32, 'loss': 0.005029280345994591, 'tput': 1.7132254256219652}, 5: {'delay': 114.365, 'loss': 0.00554258383123829, 'tput': 2.497860452682754}, 6: {'delay': 114.4, 'loss': 0.006109899294567511, 'tput': 1.7177223220592575}, 2: {'delay': 114.201, 'loss': 0.004607410911921739, 'tput': 2.290601414385833}}",0.9919223135666001,0.9999797504100542,99.47907271935797,0.9841000965573259,6.027,5.973
3xcubic25ms_3xcubic75ms_queue1500000B,1,12,1500000,cubic,cubic,50,150,90,0.0240450829944312,0.6912347782608387,22.0,,11.950362218326918,89950.99799999999,0.8032871532095325,0.651780788498604,0.6857427491124976,0.7676387686707411,0.8406785650407836,0.6543930949080224,1021.745,50.0,12.000034539682538,"{1: {'delay': 1021.946, 'loss': 0.013852422530193254, 'tput': 4.920994994424163}, 'all': {'delay': 1021.745, 'loss': 0.0240450829944312, 'tput': 11.950362218326918}, 3: {'delay': 1022.092, 'loss': 0.03225089464819442, 'tput': 1.4012049945275473}, 4: {'delay': 1021.563, 'loss': 0.03172816615069751, 'tput': 1.5666178281110006}, 5: {'delay': 1021.486, 'loss': 0.036644019464523336, 'tput': 1.8306817645891682}, 6: {'delay': 1020.664, 'loss': 0.024977963725374308, 'tput': 2.543915936291382}, 2: {'delay': 1021.817, 'loss': 0.03155228453184533, 'tput': 1.3774452989953918}}",0.9414213054543472,0.9983820177432923,860.2129995646981,0.9541504289070364,5.75847619047619,6.241558349206349
3xcubic25ms_3xcubic75ms_queue248584B,1,12,248584,cubic,cubic,50,150,90,0.0057715742332774544,0.9048921774635131,43.0,,11.95110156301569,89943.243,0.7602740893756813,0.3516026716323493,0.2101048354351909,0.26248935924027117,0.46282405954204575,0.3335645286253096,189.11,50.0,12.000011,"{1: {'delay': 189.232, 'loss': 0.0035263414821654626, 'tput': 4.29869395119881}, 'all': {'delay': 189.11, 'loss': 0.0057715742332774544, 'tput': 11.95110156301569}, 3: {'delay': 189.128, 'loss': 0.006599559275146327, 'tput': 1.901520567561187}, 4: {'delay': 188.992, 'loss': 0.006078743290118038, 'tput': 2.12737530983277}, 5: {'delay': 189.031, 'loss': 0.00812077467909722, 'tput': 1.807028554812072}, 6: {'delay': 189.195, 'loss': 0.0069345878750975976, 'tput': 1.8323459502608284}, 2: {'delay': 188.884, 'loss': 0.0076956649663025845, 'tput': 1.5700354078782228}}",0.9666954783047391,0.9988069242773802,164.75711814082243,0.9823475875053301,6.207375,5.792636
3xcubic25ms_3xcubic75ms_queue184234B,1,12,184234,cubic,cubic,50,150,90,0.006554305537724958,0.9687965898396627,46.5,,11.951252663403858,89944.11399999999,0.8258175225519424,0.21767786469603959,0.24103499768842404,0.2991216320520025,0.37538034327805614,0.29413972889527373,146.248,50.0,12.000011,"{1: {'delay': 146.496, 'loss': 0.007703349714030527, 'tput': 3.67784104957871}, 'all': {'delay': 146.248, 'loss': 0.006554305537724958, 'tput': 11.951252663403858}, 3: {'delay': 145.986, 'loss': 0.00516947740029805, 'tput': 2.227295324845408}, 4: {'delay': 146.058, 'loss': 0.0053402737985530635, 'tput': 1.763826215166366}, 5: {'delay': 146.256, 'loss': 0.0059955980319249536, 'tput': 2.2815386914955615}, 6: {'delay': 146.373, 'loss': 0.007109620606945644, 'tput': 1.863295365202749}, 2: {'delay': 146.073, 'loss': 0.006858751438025834, 'tput': 1.82346001345214}}",0.9989845418063437,0.9997712593986806,125.76505077575622,0.9882653107435084,5.90925,6.090761
3xcubic25ms_3xcubic75ms_queue610635B,1,12,610635,cubic,cubic,50,150,90,0.009552689139485815,0.9756194034872481,60.0,,11.950730273789555,89951.05799999999,0.6793344740733686,0.2786164682248516,0.26969331360026316,0.2290627294330213,0.45334127908337557,0.20274897115378168,430.097,50.0,12.000200062992125,"{1: {'delay': 430.526, 'loss': 0.006175937409981014, 'tput': 4.723581761787687}, 'all': {'delay': 430.097, 'loss': 0.009552689139485815, 'tput': 11.950730273789555}, 3: {'delay': 429.729, 'loss': 0.009129030587758824, 'tput': 2.060804359214095}, 4: {'delay': 429.547, 'loss': 0.010687576784106922, 'tput': 1.8193974803559945}, 5: {'delay': 429.712, 'loss': 0.01452960800899894, 'tput': 1.4632729148457702}, 6: {'delay': 429.539, 'loss': 0.016877969903327905, 'tput': 1.181801807469734}, 2: {'delay': 429.97, 'loss': 0.011137754126423371, 'tput': 2.042386748706024}}",0.9911599418798636,0.9497859202830558,371.9498932394272,0.9292894770937101,7.3797165354330705,4.620483527559055
3xcubic25ms_3xcubic75ms_queue101196B,1,12,101196,cubic,cubic,50,150,90,0.00652117959355214,0.9334767622093342,63.0,,11.951382093313379,89944.144,0.541642683275337,0.3021135818660335,0.220547069338564,0.281990959856865,0.2595615967907376,0.3182625778678635,91.357,50.0,12.0,"{1: {'delay': 91.487, 'loss': 0.008081715703448622, 'tput': 4.274991933431341}, 'all': {'delay': 91.357, 'loss': 0.00652117959355214, 'tput': 11.951382093313379}, 3: {'delay': 91.23, 'loss': 0.005507481550790727, 'tput': 2.3325501149843446}, 4: {'delay': 91.163, 'loss': 0.005618636893717888, 'tput': 1.1924310619288578}, 5: {'delay': 91.374, 'loss': 0.005698553531773509, 'tput': 1.559103033270439}, 6: {'delay': 91.191, 'loss': 0.008480322500640458, 'tput': 1.3206663633556324}, 2: {'delay': 91.367, 'loss': 0.0046576813614467305, 'tput': 2.597328009695986}}",0.9585178896699356,0.9082284919537129,77.62884919244121,0.8873215393725801,7.90725,4.09275
3xcubic25ms_3xcubic75ms_queue823920B,1,12,823920,cubic,cubic,50,150,90,0.010854593761252085,0.923377050209812,61.5,,11.951225280597837,89943.316,0.6024908958975135,0.31168377631682614,0.43331771099668676,0.26160617414772885,0.4253788972573887,0.35184342820513415,571.18,50.0,12.000011086614172,"{1: {'delay': 571.408, 'loss': 0.006211457627768313, 'tput': 5.572285033592007}, 'all': {'delay': 571.18, 'loss': 0.010854593761252085, 'tput': 11.951225280597837}, 3: {'delay': 570.8, 'loss': 0.01519102606247058, 'tput': 2.0457418749283285}, 4: {'delay': 570.825, 'loss': 0.012054759021039807, 'tput': 1.7174991695585187}, 5: {'delay': 570.964, 'loss': 0.017393005514325988, 'tput': 1.5223119173645852}, 6: {'delay': 570.93, 'loss': 0.014310821243574079, 'tput': 1.449059921754542}, 2: {'delay': 571.3, 'loss': 0.015979540207887277, 'tput': 0.9972153862484247}}",0.9820708502961986,0.9654086409997497,488.4191669736241,0.8491636117053081,7.135748031496063,4.86426305511811
